Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=136mm_Tec" I=17 J=25 F=POINT
  15.0000	 148.0000	  32.5000	   0.3261	   3.2174	   0.7065	   9.6450	   8.7775	
  17.5000	 148.0000	  32.5000	   0.3804	   3.2174	   0.7065	   8.4512	   7.7400	
  20.0000	 148.0000	  32.5000	   0.4348	   3.2174	   0.7065	   7.2575	   6.7025	
 -20.0000	 148.0000	  35.0000	  -0.4348	   3.2174	   0.7609	  52.0254	  37.1199	
 -17.5000	 148.0000	  35.0000	  -0.3804	   3.2174	   0.7609	  48.6305	  35.7325	
 -15.0000	 148.0000	  35.0000	  -0.3261	   3.2174	   0.7609	  45.2408	  34.2898	
 -12.5000	 148.0000	  35.0000	  -0.2717	   3.2174	   0.7609	  41.9104	  32.7592	
 -10.0000	 148.0000	  35.0000	  -0.2174	   3.2174	   0.7609	  38.7200	  31.1200	
  -7.5000	 148.0000	  35.0000	  -0.1630	   3.2174	   0.7609	  34.2286	  28.3092	
  -5.0000	 148.0000	  35.0000	  -0.1087	   3.2174	   0.7609	  29.8700	  25.3469	
  -2.5000	 148.0000	  35.0000	  -0.0543	   3.2174	   0.7609	  25.6394	  22.3747	
   0.0000	 148.0000	  35.0000	   0.0000	   3.2174	   0.7609	  21.5800	  19.5300	
   2.5000	 148.0000	  35.0000	   0.0543	   3.2174	   0.7609	  19.1819	  17.3124	
   5.0000	 148.0000	  35.0000	   0.1087	   3.2174	   0.7609	  16.9625	  15.1958	
   7.5000	 148.0000	  35.0000	   0.1630	   3.2174	   0.7609	  14.8562	  13.1223	
  10.0000	 148.0000	  35.0000	   0.2174	   3.2174	   0.7609	  12.8400	  11.0500	
  12.5000	 148.0000	  35.0000	   0.2717	   3.2174	   0.7609	  11.3184	   9.8737	
  15.0000	 148.0000	  35.0000	   0.3261	   3.2174	   0.7609	   9.9356	   8.7453	
  17.5000	 148.0000	  35.0000	   0.3804	   3.2174	   0.7609	   8.5684	   7.5665	
  20.0000	 148.0000	  35.0000	   0.4348	   3.2174	   0.7609	   7.1000	   6.2200	
 -20.0000	 148.0000	  37.5000	  -0.4348	   3.2174	   0.8152	  49.2794	  35.9807	
 -17.5000	 148.0000	  37.5000	  -0.3804	   3.2174	   0.8152	  45.8778	  34.2275	
 -15.0000	 148.0000	  37.5000	  -0.3261	   3.2174	   0.8152	  42.7419	  32.5400	
 -12.5000	 148.0000	  37.5000	  -0.2717	   3.2174	   0.8152	  39.6059	  30.8525	
 -10.0000	 148.0000	  37.5000	  -0.2174	   3.2174	   0.8152	  36.3328	  28.9871	
  -7.5000	 148.0000	  37.5000	  -0.1630	   3.2174	   0.8152	  32.5981	  26.5238	
  -5.0000	 148.0000	  37.5000	  -0.1087	   3.2174	   0.8152	  28.7263	  23.8825	
  -2.5000	 148.0000	  37.5000	  -0.0543	   3.2174	   0.8152	  24.8544	  21.2413	
   0.0000	 148.0000	  37.5000	   0.0000	   3.2174	   0.8152	  21.2953	  18.7320	
   2.5000	 148.0000	  37.5000	   0.0543	   3.2174	   0.8152	  18.9350	  16.7288	
   5.0000	 148.0000	  37.5000	   0.1087	   3.2174	   0.8152	  16.8875	  14.8575	
   7.5000	 148.0000	  37.5000	   0.1630	   3.2174	   0.8152	  14.8400	  12.9863	
  10.0000	 148.0000	  37.5000	   0.2174	   3.2174	   0.8152	  12.9161	  11.2535	
  12.5000	 148.0000	  37.5000	   0.2717	   3.2174	   0.8152	  11.4663	  10.0519	
  15.0000	 148.0000	  37.5000	   0.3261	   3.2174	   0.8152	  10.1400	   8.9887	
  17.5000	 148.0000	  37.5000	   0.3804	   3.2174	   0.8152	   8.8138	   7.9256	
  20.0000	 148.0000	  37.5000	   0.4348	   3.2174	   0.8152	   7.4875	   6.8625	
 -20.0000	 148.0000	  40.0000	  -0.4348	   3.2174	   0.8696	  46.5335	  34.8414	
 -17.5000	 148.0000	  40.0000	  -0.3804	   3.2174	   0.8696	  43.1075	  32.7506	
 -15.0000	 148.0000	  40.0000	  -0.3261	   3.2174	   0.8696	  40.1450	  30.9037	
 -12.5000	 148.0000	  40.0000	  -0.2717	   3.2174	   0.8696	  37.1825	  29.0569	
 -10.0000	 148.0000	  40.0000	  -0.2174	   3.2174	   0.8696	  34.1008	  27.0807	
  -7.5000	 148.0000	  40.0000	  -0.1630	   3.2174	   0.8696	  30.7612	  24.8250	
  -5.0000	 148.0000	  40.0000	  -0.1087	   3.2174	   0.8696	  27.3025	  22.4400	
  -2.5000	 148.0000	  40.0000	  -0.0543	   3.2174	   0.8696	  23.8438	  20.0550	
   0.0000	 148.0000	  40.0000	   0.0000	   3.2174	   0.8696	  20.7292	  17.8394	
   2.5000	 148.0000	  40.0000	   0.0543	   3.2174	   0.8696	  18.4750	  16.0475	
   5.0000	 148.0000	  40.0000	   0.1087	   3.2174	   0.8696	  16.5650	  14.4250	
   7.5000	 148.0000	  40.0000	   0.1630	   3.2174	   0.8696	  14.6550	  12.8025	
  10.0000	 148.0000	  40.0000	   0.2174	   3.2174	   0.8696	  12.8989	  11.3364	
  12.5000	 148.0000	  40.0000	   0.2717	   3.2174	   0.8696	  11.5275	  10.2613	
  15.0000	 148.0000	  40.0000	   0.3261	   3.2174	   0.8696	  10.3100	   9.3425	
  17.5000	 148.0000	  40.0000	   0.3804	   3.2174	   0.8696	   9.0925	   8.4238	
  20.0000	 148.0000	  40.0000	   0.4348	   3.2174	   0.8696	   7.8750	   7.5050	
 -20.0000	 148.0000	  42.5000	  -0.4348	   3.2174	   0.9239	  43.7875	  33.7022	
 -17.5000	 148.0000	  42.5000	  -0.3804	   3.2174	   0.9239	  40.3372	  31.2737	
 -15.0000	 148.0000	  42.5000	  -0.3261	   3.2174	   0.9239	  37.5481	  29.2675	
 -12.5000	 148.0000	  42.5000	  -0.2717	   3.2174	   0.9239	  34.7591	  27.2612	
 -10.0000	 148.0000	  42.5000	  -0.2174	   3.2174	   0.9239	  31.9222	  25.2322	
  -7.5000	 148.0000	  42.5000	  -0.1630	   3.2174	   0.9239	  28.9244	  23.1263	
  -5.0000	 148.0000	  42.5000	  -0.1087	   3.2174	   0.9239	  25.8787	  20.9975	
  -2.5000	 148.0000	  42.5000	  -0.0543	   3.2174	   0.9239	  22.8331	  18.8687	
   0.0000	 148.0000	  42.5000	   0.0000	   3.2174	   0.9239	  20.0058	  16.8694	
   2.5000	 148.0000	  42.5000	   0.0543	   3.2174	   0.9239	  18.0150	  15.3663	
   5.0000	 148.0000	  42.5000	   0.1087	   3.2174	   0.9239	  16.2425	  13.9925	
   7.5000	 148.0000	  42.5000	   0.1630	   3.2174	   0.9239	  14.4700	  12.6188	
  10.0000	 148.0000	  42.5000	   0.2174	   3.2174	   0.9239	  12.8113	  11.3478	
  12.5000	 148.0000	  42.5000	   0.2717	   3.2174	   0.9239	  11.5888	  10.4706	
  15.0000	 148.0000	  42.5000	   0.3261	   3.2174	   0.9239	  10.4800	   9.6963	
  17.5000	 148.0000	  42.5000	   0.3804	   3.2174	   0.9239	   9.3713	   8.9219	
  20.0000	 148.0000	  42.5000	   0.4348	   3.2174	   0.9239	   8.2625	   8.1475	
