Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-36mm_Tec" I=17 J=25 F=POINT
  -7.5000	 -31.0000	  15.0000	  -0.1630	  -0.6739	   0.3261	  93.6092	  63.8565	
  -5.0000	 -31.0000	  15.0000	  -0.1087	  -0.6739	   0.3261	  85.3592	  66.7281	
  -2.5000	 -31.0000	  15.0000	  -0.0543	  -0.6739	   0.3261	  73.3083	  66.9445	
   0.0000	 -31.0000	  15.0000	   0.0000	  -0.6739	   0.3261	  54.5500	  62.1400	
   2.5000	 -31.0000	  15.0000	   0.0543	  -0.6739	   0.3261	  54.5385	  60.1795	
   5.0000	 -31.0000	  15.0000	   0.1087	  -0.6739	   0.3261	  47.4922	  53.1492	
   7.5000	 -31.0000	  15.0000	   0.1630	  -0.6739	   0.3261	  37.2998	  43.5615	
  10.0000	 -31.0000	  15.0000	   0.2174	  -0.6739	   0.3261	  26.6700	  32.9700	
  12.5000	 -31.0000	  15.0000	   0.2717	  -0.6739	   0.3261	  25.8691	  32.3799	
  15.0000	 -31.0000	  15.0000	   0.3261	  -0.6739	   0.3261	  23.4394	  29.9464	
  17.5000	 -31.0000	  15.0000	   0.3804	  -0.6739	   0.3261	  20.2466	  26.6345	
  20.0000	 -31.0000	  15.0000	   0.4348	  -0.6739	   0.3261	  16.8700	  23.0800	
 -20.0000	 -31.0000	  17.5000	  -0.4348	  -0.6739	   0.3804	 138.2675	  53.8675	
 -17.5000	 -31.0000	  17.5000	  -0.3804	  -0.6739	   0.3804	 127.5825	  54.4688	
 -15.0000	 -31.0000	  17.5000	  -0.3261	  -0.6739	   0.3804	 116.8975	  55.0700	
 -12.5000	 -31.0000	  17.5000	  -0.2717	  -0.6739	   0.3804	 106.2125	  55.6713	
 -10.0000	 -31.0000	  17.5000	  -0.2174	  -0.6739	   0.3804	  95.4081	  56.0917	
  -7.5000	 -31.0000	  17.5000	  -0.1630	  -0.6739	   0.3804	  84.1462	  55.8194	
  -5.0000	 -31.0000	  17.5000	  -0.1087	  -0.6739	   0.3804	  72.7650	  55.3663	
  -2.5000	 -31.0000	  17.5000	  -0.0543	  -0.6739	   0.3804	  61.3837	  54.9131	
   0.0000	 -31.0000	  17.5000	   0.0000	  -0.6739	   0.3804	  50.9062	  53.4446	
   2.5000	 -31.0000	  17.5000	   0.0543	  -0.6739	   0.3804	  43.8931	  48.0837	
   5.0000	 -31.0000	  17.5000	   0.1087	  -0.6739	   0.3804	  37.7837	  41.7075	
   7.5000	 -31.0000	  17.5000	   0.1630	  -0.6739	   0.3804	  31.6744	  35.3313	
  10.0000	 -31.0000	  17.5000	   0.2174	  -0.6739	   0.3804	  26.2266	  29.6904	
  12.5000	 -31.0000	  17.5000	   0.2717	  -0.6739	   0.3804	  23.3150	  26.8688	
  15.0000	 -31.0000	  17.5000	   0.3261	  -0.6739	   0.3804	  21.0650	  24.7825	
  17.5000	 -31.0000	  17.5000	   0.3804	  -0.6739	   0.3804	  18.8150	  22.6962	
  20.0000	 -31.0000	  17.5000	   0.4348	  -0.6739	   0.3804	  16.5650	  20.6100	
 -20.0000	 -31.0000	  20.0000	  -0.4348	  -0.6739	   0.4348	 134.0150	  51.4950	
 -17.5000	 -31.0000	  20.0000	  -0.3804	  -0.6739	   0.4348	 123.3900	  51.8325	
 -15.0000	 -31.0000	  20.0000	  -0.3261	  -0.6739	   0.4348	 112.7650	  52.1700	
 -12.5000	 -31.0000	  20.0000	  -0.2717	  -0.6739	   0.4348	 102.1400	  52.5075	
 -10.0000	 -31.0000	  20.0000	  -0.2174	  -0.6739	   0.4348	  91.3172	  52.4331	
  -7.5000	 -31.0000	  20.0000	  -0.1630	  -0.6739	   0.4348	  80.0000	  51.3287	
  -5.0000	 -31.0000	  20.0000	  -0.1087	  -0.6739	   0.4348	  68.4850	  49.8125	
  -2.5000	 -31.0000	  20.0000	  -0.0543	  -0.6739	   0.4348	  56.9700	  48.2963	
   0.0000	 -31.0000	  20.0000	   0.0000	  -0.6739	   0.4348	  46.8475	  45.9036	
   2.5000	 -31.0000	  20.0000	   0.0543	  -0.6739	   0.4348	  40.2063	  41.3200	
   5.0000	 -31.0000	  20.0000	   0.1087	  -0.6739	   0.4348	  34.9575	  35.8600	
   7.5000	 -31.0000	  20.0000	   0.1630	  -0.6739	   0.4348	  29.7087	  30.4000	
  10.0000	 -31.0000	  20.0000	   0.2174	  -0.6739	   0.4348	  25.1708	  25.7756	
  12.5000	 -31.0000	  20.0000	   0.2717	  -0.6739	   0.4348	  22.4100	  23.2400	
  15.0000	 -31.0000	  20.0000	   0.3261	  -0.6739	   0.4348	  20.3600	  21.5400	
  17.5000	 -31.0000	  20.0000	   0.3804	  -0.6739	   0.4348	  18.3100	  19.8400	
  20.0000	 -31.0000	  20.0000	   0.4348	  -0.6739	   0.4348	  16.2600	  18.1400	
 -20.0000	 -31.0000	  22.5000	  -0.4348	  -0.6739	   0.4891	 129.7625	  49.1225	
 -17.5000	 -31.0000	  22.5000	  -0.3804	  -0.6739	   0.4891	 119.1975	  49.1962	
 -15.0000	 -31.0000	  22.5000	  -0.3261	  -0.6739	   0.4891	 108.6325	  49.2700	
 -12.5000	 -31.0000	  22.5000	  -0.2717	  -0.6739	   0.4891	  98.0675	  49.3438	
