Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=148mm_Tec" I=17 J=25 F=POINT
   0.0000	 148.0000	  22.5000	   0.0000	   3.2174	   0.4891	  61.6314	  49.3092	
   2.5000	 148.0000	  22.5000	   0.0543	   3.2174	   0.4891	  65.8131	  50.4694	
   5.0000	 148.0000	  22.5000	   0.1087	   3.2174	   0.4891	  69.7837	  51.2938	
   7.5000	 148.0000	  22.5000	   0.1630	   3.2174	   0.4891	  73.7544	  52.1181	
  10.0000	 148.0000	  22.5000	   0.2174	   3.2174	   0.4891	  77.1353	  52.6107	
  12.5000	 148.0000	  22.5000	   0.2717	   3.2174	   0.4891	  78.2556	  51.8312	
  15.0000	 148.0000	  22.5000	   0.3261	   3.2174	   0.4891	  78.7862	  50.7200	
  17.5000	 148.0000	  22.5000	   0.3804	   3.2174	   0.4891	  79.3169	  49.6088	
  20.0000	 148.0000	  22.5000	   0.4348	   3.2174	   0.4891	  79.8475	  48.4975	
 -20.0000	 148.0000	  25.0000	  -0.4348	   3.2174	   0.5435	  11.8236	  16.2521	
 -17.5000	 148.0000	  25.0000	  -0.3804	   3.2174	   0.5435	  18.4559	  21.0112	
 -15.0000	 148.0000	  25.0000	  -0.3261	   3.2174	   0.5435	  24.9460	  25.5955	
 -12.5000	 148.0000	  25.0000	  -0.2717	   3.2174	   0.5435	  31.2684	  29.9623	
 -10.0000	 148.0000	  25.0000	  -0.2174	   3.2174	   0.5435	  37.4600	  34.1400	
  -7.5000	 148.0000	  25.0000	  -0.1630	   3.2174	   0.5435	  42.2448	  36.4914	
  -5.0000	 148.0000	  25.0000	  -0.1087	   3.2174	   0.5435	  46.9556	  38.7269	
  -2.5000	 148.0000	  25.0000	  -0.0543	   3.2174	   0.5435	  51.4261	  40.6370	
   0.0000	 148.0000	  25.0000	   0.0000	   3.2174	   0.5435	  55.4000	  41.8900	
   2.5000	 148.0000	  25.0000	   0.0543	   3.2174	   0.5435	  60.0825	  43.8047	
   5.0000	 148.0000	  25.0000	   0.1087	   3.2174	   0.5435	  64.3108	  45.1142	
   7.5000	 148.0000	  25.0000	   0.1630	   3.2174	   0.5435	  68.2142	  45.9943	
  10.0000	 148.0000	  25.0000	   0.2174	   3.2174	   0.5435	  71.8000	  46.4600	
  12.5000	 148.0000	  25.0000	   0.2717	   3.2174	   0.5435	  72.7189	  46.2528	
  15.0000	 148.0000	  25.0000	   0.3261	   3.2174	   0.5435	  73.3022	  45.5681	
  17.5000	 148.0000	  25.0000	   0.3804	   3.2174	   0.5435	  73.5966	  44.5802	
  20.0000	 148.0000	  25.0000	   0.4348	   3.2174	   0.5435	  73.5400	  43.3500	
 -20.0000	 148.0000	  27.5000	  -0.4348	   3.2174	   0.5978	  12.3413	  16.0252	
 -17.5000	 148.0000	  27.5000	  -0.3804	   3.2174	   0.5978	  18.1355	  20.0323	
 -15.0000	 148.0000	  27.5000	  -0.3261	   3.2174	   0.5978	  23.7628	  23.8191	
 -12.5000	 148.0000	  27.5000	  -0.2717	   3.2174	   0.5978	  29.3902	  27.6058	
 -10.0000	 148.0000	  27.5000	  -0.2174	   3.2174	   0.5978	  34.7857	  31.0372	
  -7.5000	 148.0000	  27.5000	  -0.1630	   3.2174	   0.5978	  39.4019	  33.2737	
  -5.0000	 148.0000	  27.5000	  -0.1087	   3.2174	   0.5978	  43.7863	  35.1550	
  -2.5000	 148.0000	  27.5000	  -0.0543	   3.2174	   0.5978	  48.1706	  37.0362	
   0.0000	 148.0000	  27.5000	   0.0000	   3.2174	   0.5978	  52.4943	  38.7977	
   2.5000	 148.0000	  27.5000	   0.0543	   3.2174	   0.5978	  56.5850	  40.1000	
   5.0000	 148.0000	  27.5000	   0.1087	   3.2174	   0.5978	  60.6150	  41.2825	
   7.5000	 148.0000	  27.5000	   0.1630	   3.2174	   0.5978	  64.6450	  42.4650	
  10.0000	 148.0000	  27.5000	   0.2174	   3.2174	   0.5978	  68.0462	  43.3099	
  12.5000	 148.0000	  27.5000	   0.2717	   3.2174	   0.5978	  69.0369	  42.8606	
  15.0000	 148.0000	  27.5000	   0.3261	   3.2174	   0.5978	  69.3988	  42.0738	
  17.5000	 148.0000	  27.5000	   0.3804	   3.2174	   0.5978	  69.7606	  41.2869	
  20.0000	 148.0000	  27.5000	   0.4348	   3.2174	   0.5978	  70.1225	  40.5000	
 -20.0000	 148.0000	  30.0000	  -0.4348	   3.2174	   0.6522	  12.8590	  15.7982	
 -17.5000	 148.0000	  30.0000	  -0.3804	   3.2174	   0.6522	  17.8703	  19.1247	
 -15.0000	 148.0000	  30.0000	  -0.3261	   3.2174	   0.6522	  22.7719	  22.2981	
 -12.5000	 148.0000	  30.0000	  -0.2717	   3.2174	   0.6522	  27.6734	  25.4716	
 -10.0000	 148.0000	  30.0000	  -0.2174	   3.2174	   0.6522	  32.4266	  28.3211	
  -7.5000	 148.0000	  30.0000	  -0.1630	   3.2174	   0.6522	  36.8587	  30.4700	
  -5.0000	 148.0000	  30.0000	  -0.1087	   3.2174	   0.6522	  41.1425	  32.2950	
  -2.5000	 148.0000	  30.0000	  -0.0543	   3.2174	   0.6522	  45.4262	  34.1200	
   0.0000	 148.0000	  30.0000	   0.0000	   3.2174	   0.6522	  49.6381	  35.8111	
   2.5000	 148.0000	  30.0000	   0.0543	   3.2174	   0.6522	  53.6700	  37.1675	
   5.0000	 148.0000	  30.0000	   0.1087	   3.2174	   0.6522	  57.6300	  38.3900	
   7.5000	 148.0000	  30.0000	   0.1630	   3.2174	   0.6522	  61.5900	  39.6125	
  10.0000	 148.0000	  30.0000	   0.2174	   3.2174	   0.6522	  64.7342	  40.3864	
  12.5000	 148.0000	  30.0000	   0.2717	   3.2174	   0.6522	  65.8387	  40.0388	
  15.0000	 148.0000	  30.0000	   0.3261	   3.2174	   0.6522	  66.1275	  39.2425	
  17.5000	 148.0000	  30.0000	   0.3804	   3.2174	   0.6522	  66.4163	  38.4462	
  20.0000	 148.0000	  30.0000	   0.4348	   3.2174	   0.6522	  66.7050	  37.6500	
 -20.0000	 148.0000	  32.5000	  -0.4348	   3.2174	   0.7065	  13.3767	  15.5713	
 -17.5000	 148.0000	  32.5000	  -0.3804	   3.2174	   0.7065	  17.6052	  18.2170	
 -15.0000	 148.0000	  32.5000	  -0.3261	   3.2174	   0.7065	  21.7809	  20.7772	
 -12.5000	 148.0000	  32.5000	  -0.2717	   3.2174	   0.7065	  25.9567	  23.3373	
 -10.0000	 148.0000	  32.5000	  -0.2174	   3.2174	   0.7065	  30.1339	  25.7499	
  -7.5000	 148.0000	  32.5000	  -0.1630	   3.2174	   0.7065	  34.3156	  27.6663	
  -5.0000	 148.0000	  32.5000	  -0.1087	   3.2174	   0.7065	  38.4988	  29.4350	
  -2.5000	 148.0000	  32.5000	  -0.0543	   3.2174	   0.7065	  42.6819	  31.2037	
   0.0000	 148.0000	  32.5000	   0.0000	   3.2174	   0.7065	  46.8148	  32.8857	
   2.5000	 148.0000	  32.5000	   0.0543	   3.2174	   0.7065	  50.7550	  34.2350	
   5.0000	 148.0000	  32.5000	   0.1087	   3.2174	   0.7065	  54.6450	  35.4975	
   7.5000	 148.0000	  32.5000	   0.1630	   3.2174	   0.7065	  58.5350	  36.7600	
  10.0000	 148.0000	  32.5000	   0.2174	   3.2174	   0.7065	  61.7951	  37.6680	
  12.5000	 148.0000	  32.5000	   0.2717	   3.2174	   0.7065	  62.6406	  37.2169	
  15.0000	 148.0000	  32.5000	   0.3261	   3.2174	   0.7065	  62.8562	  36.4112	
  17.5000	 148.0000	  32.5000	   0.3804	   3.2174	   0.7065	  63.0719	  35.6056	
  20.0000	 148.0000	  32.5000	   0.4348	   3.2174	   0.7065	  63.2875	  34.8000	
 -20.0000	 148.0000	  35.0000	  -0.4348	   3.2174	   0.7609	  13.8944	  15.3443	
 -17.5000	 148.0000	  35.0000	  -0.3804	   3.2174	   0.7609	  17.3403	  17.3159	
 -15.0000	 148.0000	  35.0000	  -0.3261	   3.2174	   0.7609	  20.8483	  19.3611	
 -12.5000	 148.0000	  35.0000	  -0.2717	   3.2174	   0.7609	  24.3463	  21.3737	
 -10.0000	 148.0000	  35.0000	  -0.2174	   3.2174	   0.7609	  27.6900	  23.1500	
  -7.5000	 148.0000	  35.0000	  -0.1630	   3.2174	   0.7609	  31.8878	  25.1518	
  -5.0000	 148.0000	  35.0000	  -0.1087	   3.2174	   0.7609	  35.8794	  26.9028	
  -2.5000	 148.0000	  35.0000	  -0.0543	   3.2174	   0.7609	  39.8599	  28.5039	
   0.0000	 148.0000	  35.0000	   0.0000	   3.2174	   0.7609	  44.0200	  30.0000	
   2.5000	 148.0000	  35.0000	   0.0543	   3.2174	   0.7609	  47.6829	  31.4876	
   5.0000	 148.0000	  35.0000	   0.1087	   3.2174	   0.7609	  51.4783	  32.8517	
   7.5000	 148.0000	  35.0000	   0.1630	   3.2174	   0.7609	  55.3568	  34.1029	
  10.0000	 148.0000	  35.0000	   0.2174	   3.2174	   0.7609	  59.3000	  35.2100	
  12.5000	 148.0000	  35.0000	   0.2717	   3.2174	   0.7609	  59.3828	  34.6074	
  15.0000	 148.0000	  35.0000	   0.3261	   3.2174	   0.7609	  59.5681	  33.8706	
  17.5000	 148.0000	  35.0000	   0.3804	   3.2174	   0.7609	  59.7610	  33.0009	
  20.0000	 148.0000	  35.0000	   0.4348	   3.2174	   0.7609	  59.8700	  31.9500	
 -20.0000	 148.0000	  37.5000	  -0.4348	   3.2174	   0.8152	  13.9880	  14.6409	
 -17.5000	 148.0000	  37.5000	  -0.3804	   3.2174	   0.8152	  17.0841	  16.5791	
 -15.0000	 148.0000	  37.5000	  -0.3261	   3.2174	   0.8152	  20.2169	  18.4869	
 -12.5000	 148.0000	  37.5000	  -0.2717	   3.2174	   0.8152	  23.3497	  20.3947	
 -10.0000	 148.0000	  37.5000	  -0.2174	   3.2174	   0.8152	  26.5359	  22.2160	
  -7.5000	 148.0000	  37.5000	  -0.1630	   3.2174	   0.8152	  29.9019	  23.7462	
  -5.0000	 148.0000	  37.5000	  -0.1087	   3.2174	   0.8152	  33.3213	  25.1900	
  -2.5000	 148.0000	  37.5000	  -0.0543	   3.2174	   0.8152	  36.7406	  26.6337	
   0.0000	 148.0000	  37.5000	   0.0000	   3.2174	   0.8152	  40.2336	  28.0653	
   2.5000	 148.0000	  37.5000	   0.0543	   3.2174	   0.8152	  44.0087	  29.4500	
   5.0000	 148.0000	  37.5000	   0.1087	   3.2174	   0.8152	  47.8575	  30.8225	
   7.5000	 148.0000	  37.5000	   0.1630	   3.2174	   0.8152	  51.7062	  32.1950	
  10.0000	 148.0000	  37.5000	   0.2174	   3.2174	   0.8152	  54.9537	  33.2027	
  12.5000	 148.0000	  37.5000	   0.2717	   3.2174	   0.8152	  55.8963	  32.8119	
