Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=-142mm_Tec" I=17 J=25 F=POINT
 -15.0000	-142.0000	  15.0000	  -0.3261	  -3.0870	   0.3261	  12.1911	   7.6825	
 -12.5000	-142.0000	  15.0000	  -0.2717	  -3.0870	   0.3261	  12.9004	   8.6125	
 -10.0000	-142.0000	  15.0000	  -0.2174	  -3.0870	   0.3261	  13.5600	   9.3400	
  -7.5000	-142.0000	  15.0000	  -0.1630	  -3.0870	   0.3261	  14.5261	  11.8854	
  -5.0000	-142.0000	  15.0000	  -0.1087	  -3.0870	   0.3261	  15.5569	  14.5411	
  -2.5000	-142.0000	  15.0000	  -0.0543	  -3.0870	   0.3261	  16.3400	  16.4901	
   0.0000	-142.0000	  15.0000	   0.0000	  -3.0870	   0.3261	  16.4700	  16.6500	
   2.5000	-142.0000	  15.0000	   0.0543	  -3.0870	   0.3261	  20.3909	  22.3671	
   5.0000	-142.0000	  15.0000	   0.1087	  -3.0870	   0.3261	  23.9378	  26.4861	
   7.5000	-142.0000	  15.0000	   0.1630	  -3.0870	   0.3261	  26.6788	  29.5166	
  10.0000	-142.0000	  15.0000	   0.2174	  -3.0870	   0.3261	  27.8800	  31.5600	
  12.5000	-142.0000	  15.0000	   0.2717	  -3.0870	   0.3261	  33.3570	  32.7272	
  15.0000	-142.0000	  15.0000	   0.3261	  -3.0870	   0.3261	  37.3064	  32.5714	
  17.5000	-142.0000	  15.0000	   0.3804	  -3.0870	   0.3261	  40.4255	  31.9990	
  20.0000	-142.0000	  15.0000	   0.4348	  -3.0870	   0.3261	  43.1000	  31.7600	
 -20.0000	-142.0000	  17.5000	  -0.4348	  -3.0870	   0.3804	  11.0250	   5.9525	
 -17.5000	-142.0000	  17.5000	  -0.3804	  -3.0870	   0.3804	  11.8006	   6.7700	
 -15.0000	-142.0000	  17.5000	  -0.3261	  -3.0870	   0.3804	  12.5762	   7.5875	
 -12.5000	-142.0000	  17.5000	  -0.2717	  -3.0870	   0.3804	  13.3519	   8.4050	
 -10.0000	-142.0000	  17.5000	  -0.2174	  -3.0870	   0.3804	  14.1370	   9.3719	
  -7.5000	-142.0000	  17.5000	  -0.1630	  -3.0870	   0.3804	  14.9588	  10.9112	
  -5.0000	-142.0000	  17.5000	  -0.1087	  -3.0870	   0.3804	  15.7900	  12.6000	
  -2.5000	-142.0000	  17.5000	  -0.0543	  -3.0870	   0.3804	  16.6212	  14.2888	
   0.0000	-142.0000	  17.5000	   0.0000	  -3.0870	   0.3804	  17.6952	  16.2164	
   2.5000	-142.0000	  17.5000	   0.0543	  -3.0870	   0.3804	  19.6994	  19.0600	
   5.0000	-142.0000	  17.5000	   0.1087	  -3.0870	   0.3804	  21.9462	  22.1425	
   7.5000	-142.0000	  17.5000	   0.1630	  -3.0870	   0.3804	  24.1931	  25.2250	
  10.0000	-142.0000	  17.5000	   0.2174	  -3.0870	   0.3804	  26.6591	  27.8481	
  12.5000	-142.0000	  17.5000	   0.2717	  -3.0870	   0.3804	  29.9650	  28.7100	
  15.0000	-142.0000	  17.5000	   0.3261	  -3.0870	   0.3804	  33.4900	  29.1125	
  17.5000	-142.0000	  17.5000	   0.3804	  -3.0870	   0.3804	  37.0150	  29.5150	
  20.0000	-142.0000	  17.5000	   0.4348	  -3.0870	   0.3804	  40.5400	  29.9175	
 -20.0000	-142.0000	  20.0000	  -0.4348	  -3.0870	   0.4348	  11.3100	   6.2350	
 -17.5000	-142.0000	  20.0000	  -0.3804	  -3.0870	   0.4348	  12.1562	   6.9525	
 -15.0000	-142.0000	  20.0000	  -0.3261	  -3.0870	   0.4348	  13.0025	   7.6700	
 -12.5000	-142.0000	  20.0000	  -0.2717	  -3.0870	   0.4348	  13.8487	   8.3875	
 -10.0000	-142.0000	  20.0000	  -0.2174	  -3.0870	   0.4348	  14.7147	   9.2900	
  -7.5000	-142.0000	  20.0000	  -0.1630	  -3.0870	   0.4348	  15.6300	  10.6550	
  -5.0000	-142.0000	  20.0000	  -0.1087	  -3.0870	   0.4348	  16.5650	  12.2050	
  -2.5000	-142.0000	  20.0000	  -0.0543	  -3.0870	   0.4348	  17.5000	  13.7550	
   0.0000	-142.0000	  20.0000	   0.0000	  -3.0870	   0.4348	  18.5919	  15.5022	
   2.5000	-142.0000	  20.0000	   0.0543	  -3.0870	   0.4348	  20.0763	  17.7425	
   5.0000	-142.0000	  20.0000	   0.1087	  -3.0870	   0.4348	  21.7175	  20.1800	
   7.5000	-142.0000	  20.0000	   0.1630	  -3.0870	   0.4348	  23.3587	  22.6175	
  10.0000	-142.0000	  20.0000	   0.2174	  -3.0870	   0.4348	  25.3564	  24.6811	
  12.5000	-142.0000	  20.0000	   0.2717	  -3.0870	   0.4348	  28.2450	  25.8100	
  15.0000	-142.0000	  20.0000	   0.3261	  -3.0870	   0.4348	  31.4900	  26.5650	
  17.5000	-142.0000	  20.0000	   0.3804	  -3.0870	   0.4348	  34.7350	  27.3200	
  20.0000	-142.0000	  20.0000	   0.4348	  -3.0870	   0.4348	  37.9800	  28.0750	
 -20.0000	-142.0000	  22.5000	  -0.4348	  -3.0870	   0.4891	  11.5950	   6.5175	
 -17.5000	-142.0000	  22.5000	  -0.3804	  -3.0870	   0.4891	  12.5119	   7.1350	
 -15.0000	-142.0000	  22.5000	  -0.3261	  -3.0870	   0.4891	  13.4288	   7.7525	
 -12.5000	-142.0000	  22.5000	  -0.2717	  -3.0870	   0.4891	  14.3456	   8.3700	
 -10.0000	-142.0000	  22.5000	  -0.2174	  -3.0870	   0.4891	  15.2834	   9.1236	
  -7.5000	-142.0000	  22.5000	  -0.1630	  -3.0870	   0.4891	  16.3012	  10.3988	
  -5.0000	-142.0000	  22.5000	  -0.1087	  -3.0870	   0.4891	  17.3400	  11.8100	
  -2.5000	-142.0000	  22.5000	  -0.0543	  -3.0870	   0.4891	  18.3788	  13.2212	
   0.0000	-142.0000	  22.5000	   0.0000	  -3.0870	   0.4891	  19.4170	  14.6979	
   2.5000	-142.0000	  22.5000	   0.0543	  -3.0870	   0.4891	  20.4531	  16.4250	
   5.0000	-142.0000	  22.5000	   0.1087	  -3.0870	   0.4891	  21.4887	  18.2175	
   7.5000	-142.0000	  22.5000	   0.1630	  -3.0870	   0.4891	  22.5244	  20.0100	
  10.0000	-142.0000	  22.5000	   0.2174	  -3.0870	   0.4891	  23.8907	  21.6851	
  12.5000	-142.0000	  22.5000	   0.2717	  -3.0870	   0.4891	  26.5250	  22.9100	
  15.0000	-142.0000	  22.5000	   0.3261	  -3.0870	   0.4891	  29.4900	  24.0175	
  17.5000	-142.0000	  22.5000	   0.3804	  -3.0870	   0.4891	  32.4550	  25.1250	
  20.0000	-142.0000	  22.5000	   0.4348	  -3.0870	   0.4891	  35.4200	  26.2325	
 -20.0000	-142.0000	  25.0000	  -0.4348	  -3.0870	   0.5435	  11.8800	   6.8000	
 -17.5000	-142.0000	  25.0000	  -0.3804	  -3.0870	   0.5435	  12.8059	   7.3044	
 -15.0000	-142.0000	  25.0000	  -0.3261	  -3.0870	   0.5435	  13.7781	   7.8456	
 -12.5000	-142.0000	  25.0000	  -0.2717	  -3.0870	   0.5435	  14.7854	   8.3819	
 -10.0000	-142.0000	  25.0000	  -0.2174	  -3.0870	   0.5435	  15.8300	   8.8700	
  -7.5000	-142.0000	  25.0000	  -0.1630	  -3.0870	   0.5435	  16.8814	  10.1936	
  -5.0000	-142.0000	  25.0000	  -0.1087	  -3.0870	   0.5435	  17.9500	  11.4819	
  -2.5000	-142.0000	  25.0000	  -0.0543	  -3.0870	   0.5435	  19.0940	  12.7397	
   0.0000	-142.0000	  25.0000	   0.0000	  -3.0870	   0.5435	  20.4000	  13.9600	
   2.5000	-142.0000	  25.0000	   0.0543	  -3.0870	   0.5435	  20.7471	  15.2647	
   5.0000	-142.0000	  25.0000	   0.1087	  -3.0870	   0.5435	  21.3039	  16.5942	
   7.5000	-142.0000	  25.0000	   0.1630	  -3.0870	   0.5435	  21.8406	  17.7686	
  10.0000	-142.0000	  25.0000	   0.2174	  -3.0870	   0.5435	  22.1200	  18.5500	
  12.5000	-142.0000	  25.0000	   0.2717	  -3.0870	   0.5435	  25.0949	  20.3996	
  15.0000	-142.0000	  25.0000	   0.3261	  -3.0870	   0.5435	  27.8950	  21.8700	
  17.5000	-142.0000	  25.0000	   0.3804	  -3.0870	   0.5435	  30.5099	  23.1576	
  20.0000	-142.0000	  25.0000	   0.4348	  -3.0870	   0.5435	  32.8600	  24.3900	
 -20.0000	-142.0000	  27.5000	  -0.4348	  -3.0870	   0.5978	  11.7925	   6.8825	
 -17.5000	-142.0000	  27.5000	  -0.3804	  -3.0870	   0.5978	  12.8637	   7.4238	
 -15.0000	-142.0000	  27.5000	  -0.3261	  -3.0870	   0.5978	  13.9350	   7.9650	
 -12.5000	-142.0000	  27.5000	  -0.2717	  -3.0870	   0.5978	  15.0063	   8.5062	
 -10.0000	-142.0000	  27.5000	  -0.2174	  -3.0870	   0.5978	  16.0713	   9.1496	
  -7.5000	-142.0000	  27.5000	  -0.1630	  -3.0870	   0.5978	  17.1125	  10.1844	
  -5.0000	-142.0000	  27.5000	  -0.1087	  -3.0870	   0.5978	  18.1475	  11.3212	
