Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_y=-85mm_Tec" I=17 J=25 F=POINT
 -17.5000	 -85.0000	  12.5000	  -0.3804	  -1.8478	   0.2717	  39.0019	  32.4363	
 -15.0000	 -85.0000	  12.5000	  -0.3261	  -1.8478	   0.2717	  35.9988	  35.1575	
 -12.5000	 -85.0000	  12.5000	  -0.2717	  -1.8478	   0.2717	  32.9956	  37.8788	
 -10.0000	 -85.0000	  12.5000	  -0.2174	  -1.8478	   0.2717	  29.6122	  39.2043	
  -7.5000	 -85.0000	  12.5000	  -0.1630	  -1.8478	   0.2717	  24.7713	  35.1794	
  -5.0000	 -85.0000	  12.5000	  -0.1087	  -1.8478	   0.2717	  19.5500	  29.7587	
  -2.5000	 -85.0000	  12.5000	  -0.0543	  -1.8478	   0.2717	  14.3287	  24.3381	
   0.0000	 -85.0000	  12.5000	   0.0000	  -1.8478	   0.2717	   9.7931	  19.3725	
   2.5000	 -85.0000	  12.5000	   0.0543	  -1.8478	   0.2717	   7.8856	  16.1513	
   5.0000	 -85.0000	  12.5000	   0.1087	  -1.8478	   0.2717	   6.6638	  13.3850	
   7.5000	 -85.0000	  12.5000	   0.1630	  -1.8478	   0.2717	   5.4419	  10.6187	
  10.0000	 -85.0000	  12.5000	   0.2174	  -1.8478	   0.2717	   4.3751	   8.1861	
  12.5000	 -85.0000	  12.5000	   0.2717	  -1.8478	   0.2717	   3.9031	   7.0325	
  15.0000	 -85.0000	  12.5000	   0.3261	  -1.8478	   0.2717	   3.5863	   6.2125	
  17.5000	 -85.0000	  12.5000	   0.3804	  -1.8478	   0.2717	   3.2694	   5.3925	
  20.0000	 -85.0000	  12.5000	   0.4348	  -1.8478	   0.2717	   2.9525	   4.5725	
 -20.0000	 -85.0000	  15.0000	  -0.4348	  -1.8478	   0.3261	  28.6700	  25.5000	
 -17.5000	 -85.0000	  15.0000	  -0.3804	  -1.8478	   0.3261	  28.5157	  27.0153	
 -15.0000	 -85.0000	  15.0000	  -0.3261	  -1.8478	   0.3261	  26.6411	  28.1447	
 -12.5000	 -85.0000	  15.0000	  -0.2717	  -1.8478	   0.3261	  23.6643	  28.5382	
 -10.0000	 -85.0000	  15.0000	  -0.2174	  -1.8478	   0.3261	  19.7900	  27.5700	
  -7.5000	 -85.0000	  15.0000	  -0.1630	  -1.8478	   0.3261	  17.9310	  25.3835	
  -5.0000	 -85.0000	  15.0000	  -0.1087	  -1.8478	   0.3261	  14.8586	  21.8547	
  -2.5000	 -85.0000	  15.0000	  -0.0543	  -1.8478	   0.3261	  11.3160	  17.5512	
   0.0000	 -85.0000	  15.0000	   0.0000	  -1.8478	   0.3261	   7.8700	  12.7500	
   2.5000	 -85.0000	  15.0000	   0.0543	  -1.8478	   0.3261	   7.0125	  11.8067	
   5.0000	 -85.0000	  15.0000	   0.1087	  -1.8478	   0.3261	   6.0408	  10.1483	
   7.5000	 -85.0000	  15.0000	   0.1630	  -1.8478	   0.3261	   5.0208	   8.1501	
  10.0000	 -85.0000	  15.0000	   0.2174	  -1.8478	   0.3261	   4.0000	   6.0600	
  12.5000	 -85.0000	  15.0000	   0.2717	  -1.8478	   0.3261	   3.7286	   5.8003	
  15.0000	 -85.0000	  15.0000	   0.3261	  -1.8478	   0.3261	   3.4419	   5.3272	
  17.5000	 -85.0000	  15.0000	   0.3804	  -1.8478	   0.3261	   3.1361	   4.7571	
  20.0000	 -85.0000	  15.0000	   0.4348	  -1.8478	   0.3261	   2.8000	   4.1700	
 -20.0000	 -85.0000	  17.5000	  -0.4348	  -1.8478	   0.3804	  28.5850	  25.6825	
 -17.5000	 -85.0000	  17.5000	  -0.3804	  -1.8478	   0.3804	  25.9481	  25.4194	
 -15.0000	 -85.0000	  17.5000	  -0.3261	  -1.8478	   0.3804	  23.3113	  25.1562	
 -12.5000	 -85.0000	  17.5000	  -0.2717	  -1.8478	   0.3804	  20.6744	  24.8931	
 -10.0000	 -85.0000	  17.5000	  -0.2174	  -1.8478	   0.3804	  18.0354	  24.1229	
  -7.5000	 -85.0000	  17.5000	  -0.1630	  -1.8478	   0.3804	  15.3881	  21.4088	
  -5.0000	 -85.0000	  17.5000	  -0.1087	  -1.8478	   0.3804	  12.7387	  18.1875	
  -2.5000	 -85.0000	  17.5000	  -0.0543	  -1.8478	   0.3804	  10.0894	  14.9663	
   0.0000	 -85.0000	  17.5000	   0.0000	  -1.8478	   0.3804	   7.7435	  12.0422	
   2.5000	 -85.0000	  17.5000	   0.0543	  -1.8478	   0.3804	   6.5613	  10.2575	
   5.0000	 -85.0000	  17.5000	   0.1087	  -1.8478	   0.3804	   5.6825	   8.7700	
   7.5000	 -85.0000	  17.5000	   0.1630	  -1.8478	   0.3804	   4.8037	   7.2825	
  10.0000	 -85.0000	  17.5000	   0.2174	  -1.8478	   0.3804	   4.0309	   5.9795	
  12.5000	 -85.0000	  17.5000	   0.2717	  -1.8478	   0.3804	   3.6637	   5.3838	
  15.0000	 -85.0000	  17.5000	   0.3261	  -1.8478	   0.3804	   3.4025	   4.9725	
  17.5000	 -85.0000	  17.5000	   0.3804	  -1.8478	   0.3804	   3.1413	   4.5612	
  20.0000	 -85.0000	  17.5000	   0.4348	  -1.8478	   0.3804	   2.8800	   4.1500	
 -20.0000	 -85.0000	  20.0000	  -0.4348	  -1.8478	   0.4348	  28.5000	  25.8650	
 -17.5000	 -85.0000	  20.0000	  -0.3804	  -1.8478	   0.4348	  25.4462	  24.8212	
 -15.0000	 -85.0000	  20.0000	  -0.3261	  -1.8478	   0.4348	  22.3925	  23.7775	
 -12.5000	 -85.0000	  20.0000	  -0.2717	  -1.8478	   0.4348	  19.3388	  22.7338	
 -10.0000	 -85.0000	  20.0000	  -0.2174	  -1.8478	   0.4348	  16.4483	  21.3136	
  -7.5000	 -85.0000	  20.0000	  -0.1630	  -1.8478	   0.4348	  13.9662	  18.9525	
  -5.0000	 -85.0000	  20.0000	  -0.1087	  -1.8478	   0.4348	  11.6475	  16.2150	
  -2.5000	 -85.0000	  20.0000	  -0.0543	  -1.8478	   0.4348	   9.3287	  13.4775	
   0.0000	 -85.0000	  20.0000	   0.0000	  -1.8478	   0.4348	   7.3497	  11.0589	
   2.5000	 -85.0000	  20.0000	   0.0543	  -1.8478	   0.4348	   6.2200	   9.4375	
   5.0000	 -85.0000	  20.0000	   0.1087	  -1.8478	   0.4348	   5.4300	   8.1350	
   7.5000	 -85.0000	  20.0000	   0.1630	  -1.8478	   0.4348	   4.6400	   6.8325	
  10.0000	 -85.0000	  20.0000	   0.2174	  -1.8478	   0.4348	   3.9761	   5.7417	
  12.5000	 -85.0000	  20.0000	   0.2717	  -1.8478	   0.4348	   3.6275	   5.1800	
  15.0000	 -85.0000	  20.0000	   0.3261	  -1.8478	   0.4348	   3.4050	   4.8300	
  17.5000	 -85.0000	  20.0000	   0.3804	  -1.8478	   0.4348	   3.1825	   4.4800	
  20.0000	 -85.0000	  20.0000	   0.4348	  -1.8478	   0.4348	   2.9600	   4.1300	
 -20.0000	 -85.0000	  22.5000	  -0.4348	  -1.8478	   0.4891	  28.4150	  26.0475	
 -17.5000	 -85.0000	  22.5000	  -0.3804	  -1.8478	   0.4891	  24.9444	  24.2231	
 -15.0000	 -85.0000	  22.5000	  -0.3261	  -1.8478	   0.4891	  21.4737	  22.3987	
 -12.5000	 -85.0000	  22.5000	  -0.2717	  -1.8478	   0.4891	  18.0031	  20.5744	
 -10.0000	 -85.0000	  22.5000	  -0.2174	  -1.8478	   0.4891	  14.7866	  18.6764	
  -7.5000	 -85.0000	  22.5000	  -0.1630	  -1.8478	   0.4891	  12.5444	  16.4962	
  -5.0000	 -85.0000	  22.5000	  -0.1087	  -1.8478	   0.4891	  10.5563	  14.2425	
  -2.5000	 -85.0000	  22.5000	  -0.0543	  -1.8478	   0.4891	   8.5681	  11.9887	
   0.0000	 -85.0000	  22.5000	   0.0000	  -1.8478	   0.4891	   6.8006	   9.9298	
   2.5000	 -85.0000	  22.5000	   0.0543	  -1.8478	   0.4891	   5.8788	   8.6175	
   5.0000	 -85.0000	  22.5000	   0.1087	  -1.8478	   0.4891	   5.1775	   7.5000	
   7.5000	 -85.0000	  22.5000	   0.1630	  -1.8478	   0.4891	   4.4763	   6.3825	
  10.0000	 -85.0000	  22.5000	   0.2174	  -1.8478	   0.4891	   3.8637	   5.4071	
  12.5000	 -85.0000	  22.5000	   0.2717	  -1.8478	   0.4891	   3.5913	   4.9763	
  15.0000	 -85.0000	  22.5000	   0.3261	  -1.8478	   0.4891	   3.4075	   4.6875	
  17.5000	 -85.0000	  22.5000	   0.3804	  -1.8478	   0.4891	   3.2238	   4.3987	
  20.0000	 -85.0000	  22.5000	   0.4348	  -1.8478	   0.4891	   3.0400	   4.1100	
 -20.0000	 -85.0000	  25.0000	  -0.4348	  -1.8478	   0.5435	  28.3300	  26.2300	
 -17.5000	 -85.0000	  25.0000	  -0.3804	  -1.8478	   0.5435	  24.3536	  23.5447	
 -15.0000	 -85.0000	  25.0000	  -0.3261	  -1.8478	   0.5435	  20.5844	  21.1408	
 -12.5000	 -85.0000	  25.0000	  -0.2717	  -1.8478	   0.5435	  16.8019	  18.6817	
 -10.0000	 -85.0000	  25.0000	  -0.2174	  -1.8478	   0.5435	  12.7800	  15.8100	
  -7.5000	 -85.0000	  25.0000	  -0.1630	  -1.8478	   0.5435	  11.3296	  14.4145	
  -5.0000	 -85.0000	  25.0000	  -0.1087	  -1.8478	   0.5435	   9.6831	  12.6703	
  -2.5000	 -85.0000	  25.0000	  -0.0543	  -1.8478	   0.5435	   7.9368	  10.7431	
   0.0000	 -85.0000	  25.0000	   0.0000	  -1.8478	   0.5435	   6.1500	   8.7300	
   2.5000	 -85.0000	  25.0000	   0.0543	  -1.8478	   0.5435	   5.6194	   7.9462	
   5.0000	 -85.0000	  25.0000	   0.1087	  -1.8478	   0.5435	   5.0200	   7.0206	
   7.5000	 -85.0000	  25.0000	   0.1630	  -1.8478	   0.5435	   4.3772	   6.0238	
  10.0000	 -85.0000	  25.0000	   0.2174	  -1.8478	   0.5435	   3.7000	   5.0000	
  12.5000	 -85.0000	  25.0000	   0.2717	  -1.8478	   0.5435	   3.6054	   4.8262	
  15.0000	 -85.0000	  25.0000	   0.3261	  -1.8478	   0.5435	   3.4678	   4.6031	
  17.5000	 -85.0000	  25.0000	   0.3804	  -1.8478	   0.5435	   3.3038	   4.3534	
  20.0000	 -85.0000	  25.0000	   0.4348	  -1.8478	   0.5435	   3.1200	   4.0900	
 -20.0000	 -85.0000	  27.5000	  -0.4348	  -1.8478	   0.5978	  27.0750	  24.9325	
 -17.5000	 -85.0000	  27.5000	  -0.3804	  -1.8478	   0.5978	  23.4219	  22.5587	
 -15.0000	 -85.0000	  27.5000	  -0.3261	  -1.8478	   0.5978	  19.7687	  20.1850	
 -12.5000	 -85.0000	  27.5000	  -0.2717	  -1.8478	   0.5978	  16.1156	  17.8113	
 -10.0000	 -85.0000	  27.5000	  -0.2174	  -1.8478	   0.5978	  12.8224	  15.5583	
  -7.5000	 -85.0000	  27.5000	  -0.1630	  -1.8478	   0.5978	  10.9087	  13.7681	
  -5.0000	 -85.0000	  27.5000	  -0.1087	  -1.8478	   0.5978	   9.3550	  12.0987	
  -2.5000	 -85.0000	  27.5000	  -0.0543	  -1.8478	   0.5978	   7.8012	  10.4294	
   0.0000	 -85.0000	  27.5000	   0.0000	  -1.8478	   0.5978	   6.4155	   8.8893	
   2.5000	 -85.0000	  27.5000	   0.0543	  -1.8478	   0.5978	   5.6737	   7.8450	
   5.0000	 -85.0000	  27.5000	   0.1087	  -1.8478	   0.5978	   5.1000	   6.9300	
   7.5000	 -85.0000	  27.5000	   0.1630	  -1.8478	   0.5978	   4.5263	   6.0150	
