Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-136mm_Tec" I=17 J=25 F=POINT
   2.5000	-142.0000	  12.5000	   0.0543	  -3.0870	   0.2717	  14.2469	  26.0006	
   5.0000	-142.0000	  12.5000	   0.1087	  -3.0870	   0.2717	  11.7613	  20.6962	
   7.5000	-142.0000	  12.5000	   0.1630	  -3.0870	   0.2717	   9.2756	  15.3919	
  10.0000	-142.0000	  12.5000	   0.2174	  -3.0870	   0.2717	   7.0961	  10.8483	
  12.5000	-142.0000	  12.5000	   0.2717	  -3.0870	   0.2717	   6.0900	   9.2212	
  15.0000	-142.0000	  12.5000	   0.3261	  -3.0870	   0.2717	   5.3900	   8.3550	
  17.5000	-142.0000	  12.5000	   0.3804	  -3.0870	   0.2717	   4.6900	   7.4887	
  20.0000	-142.0000	  12.5000	   0.4348	  -3.0870	   0.2717	   3.9900	   6.6225	
 -20.0000	-142.0000	  15.0000	  -0.4348	  -3.0870	   0.3261	  38.6000	  42.6200	
 -17.5000	-142.0000	  15.0000	  -0.3804	  -3.0870	   0.3261	  36.7115	  39.4458	
 -15.0000	-142.0000	  15.0000	  -0.3261	  -3.0870	   0.3261	  35.4714	  36.7808	
 -12.5000	-142.0000	  15.0000	  -0.2717	  -3.0870	   0.3261	  33.6272	  33.3383	
 -10.0000	-142.0000	  15.0000	  -0.2174	  -3.0870	   0.3261	  29.7000	  27.5400	
  -7.5000	-142.0000	  15.0000	  -0.1630	  -3.0870	   0.3261	  27.0791	  27.9971	
  -5.0000	-142.0000	  15.0000	  -0.1087	  -3.0870	   0.3261	  22.5408	  26.3792	
  -2.5000	-142.0000	  15.0000	  -0.0543	  -3.0870	   0.3261	  17.0673	  23.4222	
   0.0000	-142.0000	  15.0000	   0.0000	  -3.0870	   0.3261	  11.2900	  19.3600	
   2.5000	-142.0000	  15.0000	   0.0543	  -3.0870	   0.3261	  10.6904	  18.1856	
   5.0000	-142.0000	  15.0000	   0.1087	  -3.0870	   0.3261	   9.4183	  15.4858	
   7.5000	-142.0000	  15.0000	   0.1630	  -3.0870	   0.3261	   7.9482	  12.2874	
  10.0000	-142.0000	  15.0000	   0.2174	  -3.0870	   0.3261	   6.6800	   9.4300	
  12.5000	-142.0000	  15.0000	   0.2717	  -3.0870	   0.3261	   5.8831	   8.5749	
  15.0000	-142.0000	  15.0000	   0.3261	  -3.0870	   0.3261	   5.1694	   7.7883	
  17.5000	-142.0000	  15.0000	   0.3804	  -3.0870	   0.3261	   4.4949	   7.0482	
  20.0000	-142.0000	  15.0000	   0.4348	  -3.0870	   0.3261	   3.8300	   6.3500	
 -20.0000	-142.0000	  17.5000	  -0.4348	  -3.0870	   0.3804	  35.8825	  40.0725	
 -17.5000	-142.0000	  17.5000	  -0.3804	  -3.0870	   0.3804	  34.0775	  36.7050	
 -15.0000	-142.0000	  17.5000	  -0.3261	  -3.0870	   0.3804	  32.2725	  33.3375	
 -12.5000	-142.0000	  17.5000	  -0.2717	  -3.0870	   0.3804	  30.4675	  29.9700	
 -10.0000	-142.0000	  17.5000	  -0.2174	  -3.0870	   0.3804	  28.1870	  26.8011	
  -7.5000	-142.0000	  17.5000	  -0.1630	  -3.0870	   0.3804	  24.0838	  24.3938	
  -5.0000	-142.0000	  17.5000	  -0.1087	  -3.0870	   0.3804	  19.5050	  22.1850	
  -2.5000	-142.0000	  17.5000	  -0.0543	  -3.0870	   0.3804	  14.9262	  19.9763	
   0.0000	-142.0000	  17.5000	   0.0000	  -3.0870	   0.3804	  10.9448	  17.7377	
   2.5000	-142.0000	  17.5000	   0.0543	  -3.0870	   0.3804	   9.2531	  15.3850	
   5.0000	-142.0000	  17.5000	   0.1087	  -3.0870	   0.3804	   8.1587	  13.0025	
   7.5000	-142.0000	  17.5000	   0.1630	  -3.0870	   0.3804	   7.0644	  10.6200	
  10.0000	-142.0000	  17.5000	   0.2174	  -3.0870	   0.3804	   6.0518	   8.5371	
  12.5000	-142.0000	  17.5000	   0.2717	  -3.0870	   0.3804	   5.3525	   7.6025	
  15.0000	-142.0000	  17.5000	   0.3261	  -3.0870	   0.3804	   4.7350	   6.9675	
  17.5000	-142.0000	  17.5000	   0.3804	  -3.0870	   0.3804	   4.1175	   6.3325	
  20.0000	-142.0000	  17.5000	   0.4348	  -3.0870	   0.3804	   3.5000	   5.6975	
 -20.0000	-142.0000	  20.0000	  -0.4348	  -3.0870	   0.4348	  33.1650	  37.5250	
 -17.5000	-142.0000	  20.0000	  -0.3804	  -3.0870	   0.4348	  31.7800	  34.5600	
 -15.0000	-142.0000	  20.0000	  -0.3261	  -3.0870	   0.4348	  30.3950	  31.5950	
 -12.5000	-142.0000	  20.0000	  -0.2717	  -3.0870	   0.4348	  29.0100	  28.6300	
 -10.0000	-142.0000	  20.0000	  -0.2174	  -3.0870	   0.4348	  26.9206	  25.7967	
  -7.5000	-142.0000	  20.0000	  -0.1630	  -3.0870	   0.4348	  23.0700	  23.2925	
  -5.0000	-142.0000	  20.0000	  -0.1087	  -3.0870	   0.4348	  18.5150	  20.9200	
  -2.5000	-142.0000	  20.0000	  -0.0543	  -3.0870	   0.4348	  13.9600	  18.5475	
   0.0000	-142.0000	  20.0000	   0.0000	  -3.0870	   0.4348	  10.1869	  16.1950	
   2.5000	-142.0000	  20.0000	   0.0543	  -3.0870	   0.4348	   8.3688	  13.8925	
   5.0000	-142.0000	  20.0000	   0.1087	  -3.0870	   0.4348	   7.3325	  11.6100	
   7.5000	-142.0000	  20.0000	   0.1630	  -3.0870	   0.4348	   6.2962	   9.3275	
  10.0000	-142.0000	  20.0000	   0.2174	  -3.0870	   0.4348	   5.3742	   7.4411	
  12.5000	-142.0000	  20.0000	   0.2717	  -3.0870	   0.4348	   4.7375	   6.5450	
  15.0000	-142.0000	  20.0000	   0.3261	  -3.0870	   0.4348	   4.2150	   6.0450	
  17.5000	-142.0000	  20.0000	   0.3804	  -3.0870	   0.4348	   3.6925	   5.5450	
  20.0000	-142.0000	  20.0000	   0.4348	  -3.0870	   0.4348	   3.1700	   5.0450	
 -20.0000	-142.0000	  22.5000	  -0.4348	  -3.0870	   0.4891	  30.4475	  34.9775	
 -17.5000	-142.0000	  22.5000	  -0.3804	  -3.0870	   0.4891	  29.4825	  32.4150	
 -15.0000	-142.0000	  22.5000	  -0.3261	  -3.0870	   0.4891	  28.5175	  29.8525	
 -12.5000	-142.0000	  22.5000	  -0.2717	  -3.0870	   0.4891	  27.5525	  27.2900	
 -10.0000	-142.0000	  22.5000	  -0.2174	  -3.0870	   0.4891	  25.9761	  24.7320	
  -7.5000	-142.0000	  22.5000	  -0.1630	  -3.0870	   0.4891	  22.0563	  22.1913	
  -5.0000	-142.0000	  22.5000	  -0.1087	  -3.0870	   0.4891	  17.5250	  19.6550	
  -2.5000	-142.0000	  22.5000	  -0.0543	  -3.0870	   0.4891	  12.9937	  17.1187	
   0.0000	-142.0000	  22.5000	   0.0000	  -3.0870	   0.4891	   9.0716	  14.6431	
   2.5000	-142.0000	  22.5000	   0.0543	  -3.0870	   0.4891	   7.4844	  12.4000	
   5.0000	-142.0000	  22.5000	   0.1087	  -3.0870	   0.4891	   6.5062	  10.2175	
   7.5000	-142.0000	  22.5000	   0.1630	  -3.0870	   0.4891	   5.5281	   8.0350	
  10.0000	-142.0000	  22.5000	   0.2174	  -3.0870	   0.4891	   4.6444	   6.1641	
  12.5000	-142.0000	  22.5000	   0.2717	  -3.0870	   0.4891	   4.1225	   5.4875	
  15.0000	-142.0000	  22.5000	   0.3261	  -3.0870	   0.4891	   3.6950	   5.1225	
  17.5000	-142.0000	  22.5000	   0.3804	  -3.0870	   0.4891	   3.2675	   4.7575	
  20.0000	-142.0000	  22.5000	   0.4348	  -3.0870	   0.4891	   2.8400	   4.3925	
 -20.0000	-142.0000	  25.0000	  -0.4348	  -3.0870	   0.5435	  27.7300	  32.4300	
 -17.5000	-142.0000	  25.0000	  -0.3804	  -3.0870	   0.5435	  27.2930	  30.4631	
 -15.0000	-142.0000	  25.0000	  -0.3261	  -3.0870	   0.5435	  26.6617	  28.2872	
 -12.5000	-142.0000	  25.0000	  -0.2717	  -3.0870	   0.5435	  26.0204	  26.0304	
 -10.0000	-142.0000	  25.0000	  -0.2174	  -3.0870	   0.5435	  25.5500	  23.7900	
  -7.5000	-142.0000	  25.0000	  -0.1630	  -3.0870	   0.5435	  20.9318	  21.1197	
  -5.0000	-142.0000	  25.0000	  -0.1087	  -3.0870	   0.5435	  16.4631	  18.4358	
  -2.5000	-142.0000	  25.0000	  -0.0543	  -3.0870	   0.5435	  12.0272	  15.7310	
   0.0000	-142.0000	  25.0000	   0.0000	  -3.0870	   0.5435	   7.5200	  12.9900	
   2.5000	-142.0000	  25.0000	   0.0543	  -3.0870	   0.5435	   6.6633	  10.9989	
   5.0000	-142.0000	  25.0000	   0.1087	  -3.0870	   0.5435	   5.7731	   9.0014	
   7.5000	-142.0000	  25.0000	   0.1630	  -3.0870	   0.5435	   4.8403	   6.9233	
  10.0000	-142.0000	  25.0000	   0.2174	  -3.0870	   0.5435	   3.8400	   4.6600	
