Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "y=87mm_16x32x32_MovingAvg5x5" I=65 J=40 F=POINT
 -10.0000	  87.0000	   2.5000	  -0.2174	   1.8913	   0.0543	  -0.2522	   0.0375	   0.2554	  -0.0420	   0.0062	   0.0353	   0.0113	   0.0011	   0.0000	  -0.0685	  -1.9969	  -0.9999	  10.9513	  11.5743	   0.0426	
  -7.5000	  87.0000	   2.5000	  -0.1630	   1.8913	   0.0543	  -0.2761	   0.0325	   0.2789	  -0.0460	   0.0054	   0.0439	   0.0132	   0.0016	  -0.0001	   0.1826	  -1.4091	  -1.0270	   6.7591	   6.5849	   0.0465	
  -5.0000	  87.0000	   2.5000	  -0.1087	   1.8913	   0.0543	  -0.2965	   0.0113	   0.2973	  -0.0494	   0.0019	   0.0499	   0.0141	   0.0020	  -0.0002	   0.2841	  -1.2610	  -1.0272	   5.4092	   5.2624	   0.0495	
  -2.5000	  87.0000	   2.5000	  -0.0543	   1.8913	   0.0543	  -0.3193	  -0.0097	   0.3200	  -0.0532	  -0.0016	   0.0503	   0.0142	   0.0020	  -0.0002	   0.3395	  -1.4044	  -1.1687	   5.7811	   5.2305	   0.0533	
   0.0000	  87.0000	   2.5000	   0.0000	   1.8913	   0.0543	  -0.3201	  -0.0228	   0.3211	  -0.0534	  -0.0038	   0.0450	   0.0128	   0.0016	  -0.0002	   0.3976	  -1.5612	  -1.1625	   7.0645	   5.3134	   0.0535	
   2.5000	  87.0000	   2.5000	   0.0543	   1.8913	   0.0543	  -0.2954	  -0.0273	   0.2966	  -0.0492	  -0.0045	   0.0411	   0.0119	   0.0014	  -0.0002	   0.4030	  -1.3076	  -1.0867	   6.2684	   5.3927	   0.0494	
   5.0000	  87.0000	   2.5000	   0.1087	   1.8913	   0.0543	  -0.2288	  -0.0446	   0.2331	  -0.0381	  -0.0074	   0.0329	   0.0120	   0.0009	  -0.0001	   0.4154	  -1.2688	  -0.6193	   5.4607	   4.7937	   0.0388	
   7.5000	  87.0000	   2.5000	   0.1630	   1.8913	   0.0543	  -0.1747	  -0.0821	   0.1927	  -0.0291	  -0.0137	   0.0269	   0.0138	   0.0007	  -0.0001	   0.4095	  -1.5056	   0.6435	   6.7458	   4.6204	   0.0321	
  10.0000	  87.0000	   2.5000	   0.2174	   1.8913	   0.0543	  -0.1818	  -0.0991	   0.2076	  -0.0303	  -0.0165	   0.0264	   0.0125	   0.0006	  -0.0001	   0.3952	  -1.1236	   0.1575	   5.5742	   5.6823	   0.0346	
  12.5000	  87.0000	   2.5000	   0.2717	   1.8913	   0.0543	  -0.2573	  -0.1089	   0.2764	  -0.0429	  -0.0181	   0.0268	   0.0121	   0.0006	  -0.0001	   0.2471	   0.0796	   0.4193	   4.2754	   3.2567	   0.0461	
