Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
   0.0000	-115.0000	   2.5000	   0.0000	  -2.5000	   0.0543	  -0.2578	   0.0129	   0.2583	  -0.0430	   0.0021	   0.0288	   0.0116	   0.0020	  -0.0000	   0.0022	  -0.1067	  -0.0103	   1.0800	   1.4646	   0.0431	
   2.5000	-115.0000	   2.5000	   0.0543	  -2.5000	   0.0543	  -0.2537	   0.0053	   0.2541	  -0.0423	   0.0009	   0.0274	   0.0114	   0.0019	  -0.0001	   0.0319	  -0.1043	  -0.0682	   1.1361	   1.4802	   0.0424	
   5.0000	-115.0000	   2.5000	   0.1087	  -2.5000	   0.0543	  -0.2352	   0.0026	   0.2356	  -0.0392	   0.0004	   0.0244	   0.0112	   0.0015	  -0.0001	   0.0390	  -0.1095	  -0.1074	   1.2450	   1.3308	   0.0393	
   7.5000	-115.0000	   2.5000	   0.1630	  -2.5000	   0.0543	  -0.2199	  -0.0070	   0.2204	  -0.0366	  -0.0012	   0.0218	   0.0109	   0.0013	  -0.0001	   0.0494	  -0.1049	  -0.1422	   1.2937	   1.2807	   0.0367	
  10.0000	-115.0000	   2.5000	   0.2174	  -2.5000	   0.0543	  -0.2003	  -0.0241	   0.2022	  -0.0334	  -0.0040	   0.0204	   0.0103	   0.0011	  -0.0001	   0.0706	  -0.0927	  -0.1757	   1.2588	   1.4450	   0.0337	
  12.5000	-115.0000	   2.5000	   0.2717	  -2.5000	   0.0543	  -0.1681	  -0.0364	   0.1719	  -0.0280	  -0.0061	   0.0188	   0.0103	   0.0010	  -0.0001	   0.0795	  -0.0727	  -0.2553	   1.1304	   1.6302	   0.0286	
  15.0000	-115.0000	   2.5000	   0.3261	  -2.5000	   0.0543	  -0.1246	  -0.0461	   0.1331	  -0.0208	  -0.0077	   0.0164	   0.0100	   0.0008	  -0.0001	   0.1175	  -0.0608	  -0.2681	   1.1306	   1.7740	   0.0222	
  17.5000	-115.0000	   2.5000	   0.3804	  -2.5000	   0.0543	  -0.0945	  -0.0432	   0.1039	  -0.0157	  -0.0072	   0.0132	   0.0097	   0.0006	  -0.0001	   0.1355	  -0.1088	  -0.2666	   1.0785	   1.8887	   0.0173	
  20.0000	-115.0000	   2.5000	   0.4348	  -2.5000	   0.0543	  -0.0607	  -0.0447	   0.0770	  -0.0101	  -0.0075	   0.0108	   0.0101	   0.0005	  -0.0002	   0.1831	  -0.2118	  -0.3198	   1.2908	   1.8911	   0.0128	
  22.5000	-115.0000	   2.5000	   0.4891	  -2.5000	   0.0543	  -0.0351	  -0.0316	   0.0489	  -0.0059	  -0.0053	   0.0079	   0.0090	   0.0004	  -0.0002	   0.2104	  -0.3430	  -0.4218	   1.2321	   1.5608	   0.0081	
  25.0000	-115.0000	   2.5000	   0.5435	  -2.5000	   0.0543	  -0.0059	  -0.0012	   0.0062	  -0.0010	  -0.0002	   0.0008	   0.0004	   0.0000	  -0.0000	   0.0039	  -0.0061	  -0.0100	   0.0593	   0.0907	   0.0010	
  27.5000	-115.0000	   2.5000	   0.5978	  -2.5000	   0.0543	  -0.0054	  -0.0022	   0.0063	  -0.0009	  -0.0004	   0.0008	   0.0007	   0.0000	  -0.0000	   0.0122	  -0.0188	  -0.0245	   0.0887	   0.1171	   0.0011	
  30.0000	-115.0000	   2.5000	   0.6522	  -2.5000	   0.0543	  -0.0033	  -0.0006	   0.0036	  -0.0005	  -0.0001	   0.0004	   0.0003	   0.0000	  -0.0000	   0.0030	  -0.0048	  -0.0065	   0.0334	   0.0467	   0.0006	
  32.5000	-115.0000	   2.5000	   0.7065	  -2.5000	   0.0543	  -0.0027	  -0.0006	   0.0030	  -0.0004	  -0.0001	   0.0004	   0.0002	   0.0000	  -0.0000	   0.0030	  -0.0049	  -0.0063	   0.0300	   0.0404	   0.0005	
  35.0000	-115.0000	   2.5000	   0.7609	  -2.5000	   0.0543	  -0.0021	  -0.0003	   0.0023	  -0.0004	  -0.0001	   0.0003	   0.0002	   0.0000	  -0.0000	   0.0017	  -0.0031	  -0.0038	   0.0208	   0.0281	   0.0004	
  37.5000	-115.0000	   2.5000	   0.8152	  -2.5000	   0.0543	  -0.0018	  -0.0003	   0.0020	  -0.0003	  -0.0000	   0.0002	   0.0001	   0.0000	  -0.0000	   0.0013	  -0.0025	  -0.0029	   0.0169	   0.0226	   0.0003	
  40.0000	-115.0000	   2.5000	   0.8696	  -2.5000	   0.0543	  -0.0015	  -0.0002	   0.0017	  -0.0002	  -0.0000	   0.0002	   0.0001	   0.0000	  -0.0000	   0.0010	  -0.0019	  -0.0022	   0.0138	   0.0184	   0.0003	
  42.5000	-115.0000	   2.5000	   0.9239	  -2.5000	   0.0543	  -0.0013	  -0.0001	   0.0015	  -0.0002	  -0.0000	   0.0002	   0.0001	   0.0000	  -0.0000	   0.0008	  -0.0016	  -0.0018	   0.0117	   0.0155	   0.0002	
  45.0000	-115.0000	   2.5000	   0.9783	  -2.5000	   0.0543	  -0.0011	  -0.0001	   0.0013	  -0.0002	  -0.0000	   0.0002	   0.0001	   0.0000	  -0.0000	   0.0006	  -0.0014	  -0.0014	   0.0101	   0.0133	   0.0002	
  47.5000	-115.0000	   2.5000	   1.0326	  -2.5000	   0.0543	  -0.0010	  -0.0001	   0.0012	  -0.0002	  -0.0000	   0.0001	   0.0001	   0.0000	  -0.0000	   0.0005	  -0.0012	  -0.0012	   0.0089	   0.0117	   0.0002	
  50.0000	-115.0000	   2.5000	   1.0870	  -2.5000	   0.0543	  -0.0009	  -0.0001	   0.0011	  -0.0002	  -0.0000	   0.0001	   0.0001	   0.0000	  -0.0000	   0.0004	  -0.0010	  -0.0010	   0.0079	   0.0103	   0.0002	
  52.5000	-115.0000	   2.5000	   1.1413	  -2.5000	   0.0543	  -0.0008	  -0.0001	   0.0010	  -0.0001	  -0.0000	   0.0001	   0.0001	   0.0000	  -0.0000	   0.0003	  -0.0009	  -0.0009	   0.0071	   0.0093	   0.0002	
  55.0000	-115.0000	   2.5000	   1.1957	  -2.5000	   0.0543	  -0.0007	  -0.0000	   0.0009	  -0.0001	  -0.0000	   0.0001	   0.0001	   0.0000	  -0.0000	   0.0003	  -0.0008	  -0.0007	   0.0064	   0.0083	   0.0001	
  57.5000	-115.0000	   2.5000	   1.2500	  -2.5000	   0.0543	  -0.0007	  -0.0000	   0.0008	  -0.0001	  -0.0000	   0.0001	   0.0001	   0.0000	  -0.0000	   0.0002	  -0.0007	  -0.0006	   0.0058	   0.0075	   0.0001	
  60.0000	-115.0000	   2.5000	   1.3043	  -2.5000	   0.0543	  -0.0006	  -0.0000	   0.0008	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	   0.0002	  -0.0007	  -0.0006	   0.0053	   0.0068	   0.0001	
  62.5000	-115.0000	   2.5000	   1.3587	  -2.5000	   0.0543	  -0.0006	  -0.0000	   0.0007	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	   0.0002	  -0.0006	  -0.0005	   0.0048	   0.0062	   0.0001	
  65.0000	-115.0000	   2.5000	   1.4130	  -2.5000	   0.0543	  -0.0005	  -0.0000	   0.0007	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	   0.0001	  -0.0006	  -0.0004	   0.0044	   0.0057	   0.0001	
  67.5000	-115.0000	   2.5000	   1.4674	  -2.5000	   0.0543	  -0.0005	  -0.0000	   0.0006	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0005	  -0.0004	   0.0041	   0.0053	   0.0001	
  70.0000	-115.0000	   2.5000	   1.5217	  -2.5000	   0.0543	  -0.0004	  -0.0000	   0.0006	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0005	  -0.0003	   0.0039	   0.0050	   0.0001	
  72.5000	-115.0000	   2.5000	   1.5761	  -2.5000	   0.0543	  -0.0004	  -0.0000	   0.0006	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0005	  -0.0003	   0.0037	   0.0047	   0.0001	
  75.0000	-115.0000	   2.5000	   1.6304	  -2.5000	   0.0543	  -0.0004	  -0.0000	   0.0005	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0004	  -0.0003	   0.0036	   0.0045	   0.0001	
  77.5000	-115.0000	   2.5000	   1.6848	  -2.5000	   0.0543	  -0.0004	  -0.0000	   0.0005	  -0.0001	  -0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0004	  -0.0003	   0.0035	   0.0044	   0.0001	
  80.0000	-115.0000	   2.5000	   1.7391	  -2.5000	   0.0543	  -0.0004	   0.0000	   0.0005	  -0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	   0.0001	  -0.0004	  -0.0003	   0.0035	   0.0044	   0.0001	
 -80.0000	-115.0000	   5.0000	  -1.7391	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0008	  -0.0009	  -0.0000	
 -77.5000	-115.0000	   5.0000	  -1.6848	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0008	  -0.0009	  -0.0000	
 -75.0000	-115.0000	   5.0000	  -1.6304	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0008	  -0.0009	  -0.0000	
 -72.5000	-115.0000	   5.0000	  -1.5761	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0008	  -0.0009	  -0.0000	
 -70.0000	-115.0000	   5.0000	  -1.5217	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0008	  -0.0009	  -0.0000	
 -67.5000	-115.0000	   5.0000	  -1.4674	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0009	  -0.0010	  -0.0000	
 -65.0000	-115.0000	   5.0000	  -1.4130	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0001	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0010	  -0.0011	  -0.0000	
 -62.5000	-115.0000	   5.0000	  -1.3587	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0002	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0002	  -0.0000	  -0.0011	  -0.0012	  -0.0000	
 -60.0000	-115.0000	   5.0000	  -1.3043	  -2.5000	   0.1087	   0.0001	  -0.0000	  -0.0002	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0002	  -0.0000	  -0.0012	  -0.0014	  -0.0000	
 -57.5000	-115.0000	   5.0000	  -1.2500	  -2.5000	   0.1087	   0.0002	  -0.0000	  -0.0002	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0002	  -0.0001	  -0.0014	  -0.0015	  -0.0000	
 -55.0000	-115.0000	   5.0000	  -1.1957	  -2.5000	   0.1087	   0.0002	  -0.0000	  -0.0002	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0002	  -0.0001	  -0.0016	  -0.0017	  -0.0000	
 -52.5000	-115.0000	   5.0000	  -1.1413	  -2.5000	   0.1087	   0.0002	  -0.0000	  -0.0003	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0003	  -0.0001	  -0.0018	  -0.0019	  -0.0000	
 -50.0000	-115.0000	   5.0000	  -1.0870	  -2.5000	   0.1087	   0.0002	  -0.0000	  -0.0003	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0003	  -0.0001	  -0.0020	  -0.0022	  -0.0000	
 -47.5000	-115.0000	   5.0000	  -1.0326	  -2.5000	   0.1087	   0.0003	  -0.0000	  -0.0003	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0003	  -0.0001	  -0.0022	  -0.0024	  -0.0001	
 -45.0000	-115.0000	   5.0000	  -0.9783	  -2.5000	   0.1087	   0.0003	  -0.0001	  -0.0003	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	   0.0004	  -0.0002	  -0.0024	  -0.0026	  -0.0001	
 -42.5000	-115.0000	   5.0000	  -0.9239	  -2.5000	   0.1087	   0.0003	  -0.0001	  -0.0004	   0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	   0.0004	  -0.0002	  -0.0027	  -0.0029	  -0.0001	
 -40.0000	-115.0000	   5.0000	  -0.8696	  -2.5000	   0.1087	   0.0004	  -0.0001	  -0.0004	   0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	   0.0002	   0.0005	  -0.0003	  -0.0032	  -0.0033	  -0.0001	
 -37.5000	-115.0000	   5.0000	  -0.8152	  -2.5000	   0.1087	   0.0004	  -0.0001	  -0.0005	   0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	   0.0003	   0.0006	  -0.0003	  -0.0036	  -0.0038	  -0.0001	
 -35.0000	-115.0000	   5.0000	  -0.7609	  -2.5000	   0.1087	   0.0006	  -0.0002	  -0.0006	   0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	   0.0005	   0.0011	  -0.0006	  -0.0056	  -0.0055	  -0.0001	
 -32.5000	-115.0000	   5.0000	  -0.7065	  -2.5000	   0.1087	   0.0005	  -0.0000	  -0.0005	   0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0001	  -0.0000	  -0.0023	  -0.0035	  -0.0001	
 -30.0000	-115.0000	   5.0000	  -0.6522	  -2.5000	   0.1087	   0.0015	  -0.0009	  -0.0019	   0.0003	  -0.0002	  -0.0003	  -0.0002	  -0.0000	  -0.0000	   0.0034	   0.0068	  -0.0045	  -0.0282	  -0.0224	  -0.0003	
 -27.5000	-115.0000	   5.0000	  -0.5978	  -2.5000	   0.1087	  -0.0011	   0.0020	   0.0020	  -0.0002	   0.0003	   0.0004	   0.0004	   0.0000	   0.0000	  -0.0083	  -0.0165	   0.0112	   0.0586	   0.0379	   0.0003	
 -25.0000	-115.0000	   5.0000	  -0.5435	  -2.5000	   0.1087	   0.0142	  -0.0116	  -0.0186	   0.0024	  -0.0019	  -0.0034	  -0.0027	  -0.0002	  -0.0001	   0.0504	   0.0997	  -0.0684	  -0.3773	  -0.2756	  -0.0031	
 -22.5000	-115.0000	   5.0000	  -0.4891	  -2.5000	   0.1087	  -0.1662	   0.1337	   0.2131	  -0.0277	   0.0223	   0.0419	   0.0321	   0.0023	   0.0011	  -0.6474	  -1.2722	   0.8748	   4.6940	   3.3431	   0.0355	
 -20.0000	-115.0000	   5.0000	  -0.4348	  -2.5000	   0.1087	  -0.3060	   0.1965	   0.3644	  -0.0510	   0.0328	   0.0585	   0.0393	   0.0034	   0.0011	  -0.5850	  -0.9948	   0.4925	   4.6343	   4.1247	   0.0607	
 -17.5000	-115.0000	   5.0000	  -0.3804	  -2.5000	   0.1087	  -0.4107	   0.2059	   0.4616	  -0.0684	   0.0343	   0.0632	   0.0391	   0.0039	   0.0010	  -0.4662	  -0.6113	   0.2743	   3.8378	   3.7446	   0.0769	
 -15.0000	-115.0000	   5.0000	  -0.3261	  -2.5000	   0.1087	  -0.5408	   0.2310	   0.5899	  -0.0901	   0.0385	   0.0710	   0.0400	   0.0046	   0.0012	  -0.4833	  -0.4459	   0.2714	   3.4107	   3.7227	   0.0983	
 -12.5000	-115.0000	   5.0000	  -0.2717	  -2.5000	   0.1087	  -0.5883	   0.2290	   0.6329	  -0.0981	   0.0382	   0.0782	   0.0403	   0.0054	   0.0013	  -0.4626	  -0.3928	   0.3714	   3.3223	   3.8640	   0.1055	
 -10.0000	-115.0000	   5.0000	  -0.2174	  -2.5000	   0.1087	  -0.6160	   0.2039	   0.6506	  -0.1027	   0.0340	   0.0813	   0.0424	   0.0059	   0.0013	  -0.4189	  -0.3353	   0.4249	   3.2215	   3.7467	   0.1084	
  -7.5000	-115.0000	   5.0000	  -0.1630	  -2.5000	   0.1087	  -0.6762	   0.1877	   0.7028	  -0.1127	   0.0313	   0.0848	   0.0417	   0.0062	   0.0010	  -0.3076	  -0.3079	   0.3278	   3.1717	   3.9932	   0.1171	
  -5.0000	-115.0000	   5.0000	  -0.1087	  -2.5000	   0.1087	  -0.7499	   0.1925	   0.7743	  -0.1250	   0.0321	   0.0900	   0.0400	   0.0068	   0.0008	  -0.2566	  -0.2770	   0.0468	   3.1491	   4.3665	   0.1291	
  -2.5000	-115.0000	   5.0000	  -0.0543	  -2.5000	   0.1087	  -0.7674	   0.1271	   0.7785	  -0.1279	   0.0212	   0.0899	   0.0413	   0.0068	   0.0003	  -0.0918	  -0.2703	  -0.0798	   3.1889	   4.4562	   0.1298	
   0.0000	-115.0000	   5.0000	   0.0000	  -2.5000	   0.1087	  -0.7643	   0.0595	   0.7668	  -0.1274	   0.0099	   0.0870	   0.0426	   0.0066	  -0.0001	   0.0338	  -0.2708	  -0.0775	   3.2747	   4.3271	   0.1278	
