Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
 -17.5000	 148.0000	  12.5000	  -0.3804	   3.2174	   0.2717	  68.6755	  45.7764	
 -15.0000	 148.0000	  12.5000	  -0.3261	   3.2174	   0.2717	  66.7153	  50.0209	
 -12.5000	 148.0000	  12.5000	  -0.2717	   3.2174	   0.2717	  64.7552	  54.2655	
 -10.0000	 148.0000	  12.5000	  -0.2174	   3.2174	   0.2717	  62.1193	  57.4532	
  -7.5000	 148.0000	  12.5000	  -0.1630	   3.2174	   0.2717	  57.2113	  57.0875	
  -5.0000	 148.0000	  12.5000	  -0.1087	   3.2174	   0.2717	  51.6275	  55.6650	
  -2.5000	 148.0000	  12.5000	  -0.0543	   3.2174	   0.2717	  46.0438	  54.2425	
   0.0000	 148.0000	  12.5000	   0.0000	   3.2174	   0.2717	  40.6466	  52.2119	
   2.5000	 148.0000	  12.5000	   0.0543	   3.2174	   0.2717	  35.9650	  47.8500	
   5.0000	 148.0000	  12.5000	   0.1087	   3.2174	   0.2717	  31.4700	  42.8800	
   7.5000	 148.0000	  12.5000	   0.1630	   3.2174	   0.2717	  26.9750	  37.9100	
  10.0000	 148.0000	  12.5000	   0.2174	   3.2174	   0.2717	  22.9365	  33.1873	
  12.5000	 148.0000	  12.5000	   0.2717	   3.2174	   0.2717	  20.6481	  29.4125	
  15.0000	 148.0000	  12.5000	   0.3261	   3.2174	   0.2717	  18.8163	  25.8850	
  17.5000	 148.0000	  12.5000	   0.3804	   3.2174	   0.2717	  16.9844	  22.3575	
  20.0000	 148.0000	  12.5000	   0.4348	   3.2174	   0.2717	  15.1525	  18.8300	
 -20.0000	 148.0000	  15.0000	  -0.4348	   3.2174	   0.3261	  66.2796	  41.2465	
 -17.5000	 148.0000	  15.0000	  -0.3804	   3.2174	   0.3261	  62.7625	  42.4605	
 -15.0000	 148.0000	  15.0000	  -0.3261	   3.2174	   0.3261	  59.3876	  44.0555	
 -12.5000	 148.0000	  15.0000	  -0.2717	   3.2174	   0.3261	  55.6844	  45.5291	
 -10.0000	 148.0000	  15.0000	  -0.2174	   3.2174	   0.3261	  50.8500	  45.9000	
  -7.5000	 148.0000	  15.0000	  -0.1630	   3.2174	   0.3261	  48.0362	  45.6182	
  -5.0000	 148.0000	  15.0000	  -0.1087	   3.2174	   0.3261	  44.0075	  44.3392	
  -2.5000	 148.0000	  15.0000	  -0.0543	   3.2174	   0.3261	  39.2577	  42.0205	
   0.0000	 148.0000	  15.0000	   0.0000	   3.2174	   0.3261	  34.0100	  38.2300	
   2.5000	 148.0000	  15.0000	   0.0543	   3.2174	   0.3261	  31.4735	  37.2395	
   5.0000	 148.0000	  15.0000	   0.1087	   3.2174	   0.3261	  28.2322	  34.6419	
   7.5000	 148.0000	  15.0000	   0.1630	   3.2174	   0.3261	  24.6836	  31.2755	
  10.0000	 148.0000	  15.0000	   0.2174	   3.2174	   0.3261	  21.1100	  27.6900	
  12.5000	 148.0000	  15.0000	   0.2717	   3.2174	   0.3261	  19.6107	  25.5417	
  15.0000	 148.0000	  15.0000	   0.3261	   3.2174	   0.3261	  17.9647	  22.9069	
  17.5000	 148.0000	  15.0000	   0.3804	   3.2174	   0.3261	  16.2548	  20.0382	
  20.0000	 148.0000	  15.0000	   0.4348	   3.2174	   0.3261	  14.5400	  17.1000	
 -20.0000	 148.0000	  17.5000	  -0.4348	   3.2174	   0.3804	  62.5103	  38.7519	
 -17.5000	 148.0000	  17.5000	  -0.3804	   3.2174	   0.3804	  59.1294	  39.6439	
 -15.0000	 148.0000	  17.5000	  -0.3261	   3.2174	   0.3804	  55.4513	  40.4759	
 -12.5000	 148.0000	  17.5000	  -0.2717	   3.2174	   0.3804	  51.7731	  41.3080	
 -10.0000	 148.0000	  17.5000	  -0.2174	   3.2174	   0.3804	  48.0570	  41.6640	
  -7.5000	 148.0000	  17.5000	  -0.1630	   3.2174	   0.3804	  44.2131	  40.4194	
  -5.0000	 148.0000	  17.5000	  -0.1087	   3.2174	   0.3804	  40.3312	  38.6987	
  -2.5000	 148.0000	  17.5000	  -0.0543	   3.2174	   0.3804	  36.4494	  36.9781	
   0.0000	 148.0000	  17.5000	   0.0000	   3.2174	   0.3804	  32.7279	  35.1540	
   2.5000	 148.0000	  17.5000	   0.0543	   3.2174	   0.3804	  29.6212	  32.9331	
   5.0000	 148.0000	  17.5000	   0.1087	   3.2174	   0.3804	  26.6750	  30.6087	
   7.5000	 148.0000	  17.5000	   0.1630	   3.2174	   0.3804	  23.7287	  28.2844	
  10.0000	 148.0000	  17.5000	   0.2174	   3.2174	   0.3804	  21.0030	  25.9512	
  12.5000	 148.0000	  17.5000	   0.2717	   3.2174	   0.3804	  19.1225	  23.5844	
  15.0000	 148.0000	  17.5000	   0.3261	   3.2174	   0.3804	  17.4625	  21.2088	
  17.5000	 148.0000	  17.5000	   0.3804	   3.2174	   0.3804	  15.8025	  18.8331	
  20.0000	 148.0000	  17.5000	   0.4348	   3.2174	   0.3804	  14.1425	  16.4575	
 -20.0000	 148.0000	  20.0000	  -0.4348	   3.2174	   0.4348	  58.7410	  36.2573	
 -17.5000	 148.0000	  20.0000	  -0.3804	   3.2174	   0.4348	  55.5869	  36.8472	
 -15.0000	 148.0000	  20.0000	  -0.3261	   3.2174	   0.4348	  52.1713	  37.3581	
 -12.5000	 148.0000	  20.0000	  -0.2717	   3.2174	   0.4348	  48.7556	  37.8691	
 -10.0000	 148.0000	  20.0000	  -0.2174	   3.2174	   0.4348	  45.3068	  37.8912	
  -7.5000	 148.0000	  20.0000	  -0.1630	   3.2174	   0.4348	  41.7863	  36.8562	
  -5.0000	 148.0000	  20.0000	  -0.1087	   3.2174	   0.4348	  38.2325	  35.3325	
  -2.5000	 148.0000	  20.0000	  -0.0543	   3.2174	   0.4348	  34.6787	  33.8087	
   0.0000	 148.0000	  20.0000	   0.0000	   3.2174	   0.4348	  31.3219	  32.1761	
   2.5000	 148.0000	  20.0000	   0.0543	   3.2174	   0.4348	  28.4575	  30.2713	
   5.0000	 148.0000	  20.0000	   0.1087	   3.2174	   0.4348	  25.7900	  28.2575	
   7.5000	 148.0000	  20.0000	   0.1630	   3.2174	   0.4348	  23.1225	  26.2437	
  10.0000	 148.0000	  20.0000	   0.2174	   3.2174	   0.4348	  20.6750	  24.2100	
  12.5000	 148.0000	  20.0000	   0.2717	   3.2174	   0.4348	  18.7775	  22.1262	
  15.0000	 148.0000	  20.0000	   0.3261	   3.2174	   0.4348	  17.1000	  20.0225	
  17.5000	 148.0000	  20.0000	   0.3804	   3.2174	   0.4348	  15.4225	  17.9188	
  20.0000	 148.0000	  20.0000	   0.4348	   3.2174	   0.4348	  13.7450	  15.8150	
 -20.0000	 148.0000	  22.5000	  -0.4348	   3.2174	   0.4891	  54.9718	  33.7627	
 -17.5000	 148.0000	  22.5000	  -0.3804	   3.2174	   0.4891	  52.0444	  34.0505	
 -15.0000	 148.0000	  22.5000	  -0.3261	   3.2174	   0.4891	  48.8912	  34.2403	
 -12.5000	 148.0000	  22.5000	  -0.2717	   3.2174	   0.4891	  45.7381	  34.4302	
 -10.0000	 148.0000	  22.5000	  -0.2174	   3.2174	   0.4891	  42.5715	  34.3372	
  -7.5000	 148.0000	  22.5000	  -0.1630	   3.2174	   0.4891	  39.3594	  33.2931	
  -5.0000	 148.0000	  22.5000	  -0.1087	   3.2174	   0.4891	  36.1337	  31.9662	
  -2.5000	 148.0000	  22.5000	  -0.0543	   3.2174	   0.4891	  32.9081	  30.6394	
   0.0000	 148.0000	  22.5000	   0.0000	   3.2174	   0.4891	  29.8260	  29.2480	
   2.5000	 148.0000	  22.5000	   0.0543	   3.2174	   0.4891	  27.2938	  27.6094	
   5.0000	 148.0000	  22.5000	   0.1087	   3.2174	   0.4891	  24.9050	  25.9062	
   7.5000	 148.0000	  22.5000	   0.1630	   3.2174	   0.4891	  22.5162	  24.2031	
  10.0000	 148.0000	  22.5000	   0.2174	   3.2174	   0.4891	  20.2464	  22.4779	
  12.5000	 148.0000	  22.5000	   0.2717	   3.2174	   0.4891	  18.4325	  20.6681	
  15.0000	 148.0000	  22.5000	   0.3261	   3.2174	   0.4891	  16.7375	  18.8362	
  17.5000	 148.0000	  22.5000	   0.3804	   3.2174	   0.4891	  15.0425	  17.0044	
  20.0000	 148.0000	  22.5000	   0.4348	   3.2174	   0.4891	  13.3475	  15.1725	
 -20.0000	 148.0000	  25.0000	  -0.4348	   3.2174	   0.5435	  51.2025	  31.2681	
 -17.5000	 148.0000	  25.0000	  -0.3804	   3.2174	   0.5435	  48.5484	  31.2846	
 -15.0000	 148.0000	  25.0000	  -0.3261	   3.2174	   0.5435	  45.7585	  31.3086	
 -12.5000	 148.0000	  25.0000	  -0.2717	   3.2174	   0.5435	  42.8297	  31.2268	
 -10.0000	 148.0000	  25.0000	  -0.2174	   3.2174	   0.5435	  39.8300	  30.8600	
  -7.5000	 148.0000	  25.0000	  -0.1630	   3.2174	   0.5435	  37.0104	  30.0797	
  -5.0000	 148.0000	  25.0000	  -0.1087	   3.2174	   0.5435	  34.0947	  28.9894	
  -2.5000	 148.0000	  25.0000	  -0.0543	   3.2174	   0.5435	  31.1517	  27.7211	
   0.0000	 148.0000	  25.0000	   0.0000	   3.2174	   0.5435	  28.2400	  26.3400	
   2.5000	 148.0000	  25.0000	   0.0543	   3.2174	   0.5435	  26.1007	  25.1203	
   5.0000	 148.0000	  25.0000	   0.1087	   3.2174	   0.5435	  23.9669	  23.7414	
   7.5000	 148.0000	  25.0000	   0.1630	   3.2174	   0.5435	  21.8574	  22.2773	
  10.0000	 148.0000	  25.0000	   0.2174	   3.2174	   0.5435	  19.8000	  20.7700	
  12.5000	 148.0000	  25.0000	   0.2717	   3.2174	   0.5435	  18.0396	  19.2743	
  15.0000	 148.0000	  25.0000	   0.3261	   3.2174	   0.5435	  16.3342	  17.7056	
  17.5000	 148.0000	  25.0000	   0.3804	   3.2174	   0.5435	  14.6474	  16.1114	
  20.0000	 148.0000	  25.0000	   0.4348	   3.2174	   0.5435	  12.9500	  14.5300	
 -20.0000	 148.0000	  27.5000	  -0.4348	   3.2174	   0.5978	  49.0085	  29.1356	
 -17.5000	 148.0000	  27.5000	  -0.3804	   3.2174	   0.5978	  46.2228	  29.2939	
 -15.0000	 148.0000	  27.5000	  -0.3261	   3.2174	   0.5978	  43.3869	  29.3384	
 -12.5000	 148.0000	  27.5000	  -0.2717	   3.2174	   0.5978	  40.5509	  29.3830	
 -10.0000	 148.0000	  27.5000	  -0.2174	   3.2174	   0.5978	  37.7301	  29.1916	
  -7.5000	 148.0000	  27.5000	  -0.1630	   3.2174	   0.5978	  34.9600	  28.2069	
  -5.0000	 148.0000	  27.5000	  -0.1087	   3.2174	   0.5978	  32.2050	  26.9863	
  -2.5000	 148.0000	  27.5000	  -0.0543	   3.2174	   0.5978	  29.4500	  25.7656	
   0.0000	 148.0000	  27.5000	   0.0000	   3.2174	   0.5978	  26.8417	  24.5397	
   2.5000	 148.0000	  27.5000	   0.0543	   3.2174	   0.5978	  24.7956	  23.2938	
   5.0000	 148.0000	  27.5000	   0.1087	   3.2174	   0.5978	  22.8962	  22.0425	
   7.5000	 148.0000	  27.5000	   0.1630	   3.2174	   0.5978	  20.9969	  20.7913	
  10.0000	 148.0000	  27.5000	   0.2174	   3.2174	   0.5978	  19.1429	  19.5123	
  12.5000	 148.0000	  27.5000	   0.2717	   3.2174	   0.5978	  17.4631	  18.1269	
  15.0000	 148.0000	  27.5000	   0.3261	   3.2174	   0.5978	  15.8287	  16.7137	
  17.5000	 148.0000	  27.5000	   0.3804	   3.2174	   0.5978	  14.1944	  15.3006	
  20.0000	 148.0000	  27.5000	   0.4348	   3.2174	   0.5978	  12.5600	  13.8875	
 -20.0000	 148.0000	  30.0000	  -0.4348	   3.2174	   0.6522	  46.8144	  27.0032	
 -17.5000	 148.0000	  30.0000	  -0.3804	   3.2174	   0.6522	  43.9438	  27.3341	
 -15.0000	 148.0000	  30.0000	  -0.3261	   3.2174	   0.6522	  41.1625	  27.5544	
 -12.5000	 148.0000	  30.0000	  -0.2717	   3.2174	   0.6522	  38.3812	  27.7747	
 -10.0000	 148.0000	  30.0000	  -0.2174	   3.2174	   0.6522	  35.6405	  27.6271	
  -7.5000	 148.0000	  30.0000	  -0.1630	   3.2174	   0.6522	  32.9875	  26.6837	
  -5.0000	 148.0000	  30.0000	  -0.1087	   3.2174	   0.6522	  30.3750	  25.3725	
  -2.5000	 148.0000	  30.0000	  -0.0543	   3.2174	   0.6522	  27.7625	  24.0613	
   0.0000	 148.0000	  30.0000	   0.0000	   3.2174	   0.6522	  25.3553	  22.7947	
   2.5000	 148.0000	  30.0000	   0.0543	   3.2174	   0.6522	  23.4613	  21.6400	
   5.0000	 148.0000	  30.0000	   0.1087	   3.2174	   0.6522	  21.7725	  20.5300	
   7.5000	 148.0000	  30.0000	   0.1630	   3.2174	   0.6522	  20.0837	  19.4200	
  10.0000	 148.0000	  30.0000	   0.2174	   3.2174	   0.6522	  18.4244	  18.2753	
  12.5000	 148.0000	  30.0000	   0.2717	   3.2174	   0.6522	  16.8387	  17.0437	
  15.0000	 148.0000	  30.0000	   0.3261	   3.2174	   0.6522	  15.2825	  15.7775	
  17.5000	 148.0000	  30.0000	   0.3804	   3.2174	   0.6522	  13.7263	  14.5113	
  20.0000	 148.0000	  30.0000	   0.4348	   3.2174	   0.6522	  12.1700	  13.2450	
 -20.0000	 148.0000	  32.5000	  -0.4348	   3.2174	   0.7065	  44.6204	  24.8707	
 -17.5000	 148.0000	  32.5000	  -0.3804	   3.2174	   0.7065	  41.6647	  25.3742	
 -15.0000	 148.0000	  32.5000	  -0.3261	   3.2174	   0.7065	  38.9381	  25.7703	
 -12.5000	 148.0000	  32.5000	  -0.2717	   3.2174	   0.7065	  36.2116	  26.1664	
 -10.0000	 148.0000	  32.5000	  -0.2174	   3.2174	   0.7065	  33.5328	  26.2272	
  -7.5000	 148.0000	  32.5000	  -0.1630	   3.2174	   0.7065	  31.0150	  25.1606	
  -5.0000	 148.0000	  32.5000	  -0.1087	   3.2174	   0.7065	  28.5450	  23.7587	
  -2.5000	 148.0000	  32.5000	  -0.0543	   3.2174	   0.7065	  26.0750	  22.3569	
   0.0000	 148.0000	  32.5000	   0.0000	   3.2174	   0.7065	  23.7750	  21.0293	
   2.5000	 148.0000	  32.5000	   0.0543	   3.2174	   0.7065	  22.1269	  19.9862	
   5.0000	 148.0000	  32.5000	   0.1087	   3.2174	   0.7065	  20.6487	  19.0175	
   7.5000	 148.0000	  32.5000	   0.1630	   3.2174	   0.7065	  19.1706	  18.0487	
  10.0000	 148.0000	  32.5000	   0.2174	   3.2174	   0.7065	  17.6925	  17.0542	
  12.5000	 148.0000	  32.5000	   0.2717	   3.2174	   0.7065	  16.2144	  15.9606	
  15.0000	 148.0000	  32.5000	   0.3261	   3.2174	   0.7065	  14.7362	  14.8412	
  17.5000	 148.0000	  32.5000	   0.3804	   3.2174	   0.7065	  13.2581	  13.7219	
  20.0000	 148.0000	  32.5000	   0.4348	   3.2174	   0.7065	  11.7800	  12.6025	
 -20.0000	 148.0000	  35.0000	  -0.4348	   3.2174	   0.7609	  42.4263	  22.7383	
 -17.5000	 148.0000	  35.0000	  -0.3804	   3.2174	   0.7609	  39.2958	  23.4389	
 -15.0000	 148.0000	  35.0000	  -0.3261	   3.2174	   0.7609	  36.4480	  24.0248	
 -12.5000	 148.0000	  35.0000	  -0.2717	   3.2174	   0.7609	  33.8658	  24.5434	
 -10.0000	 148.0000	  35.0000	  -0.2174	   3.2174	   0.7609	  31.3700	  25.1300	
  -7.5000	 148.0000	  35.0000	  -0.1630	   3.2174	   0.7609	  28.9231	  23.6041	
  -5.0000	 148.0000	  35.0000	  -0.1087	   3.2174	   0.7609	  26.5906	  22.1706	
  -2.5000	 148.0000	  35.0000	  -0.0543	   3.2174	   0.7609	  24.3149	  20.7254	
   0.0000	 148.0000	  35.0000	   0.0000	   3.2174	   0.7609	  22.0600	  19.1600	
   2.5000	 148.0000	  35.0000	   0.0543	   3.2174	   0.7609	  20.7548	  18.4736	
   5.0000	 148.0000	  35.0000	   0.1087	   3.2174	   0.7609	  19.4911	  17.7075	
   7.5000	 148.0000	  35.0000	   0.1630	   3.2174	   0.7609	  18.2429	  16.8488	
  10.0000	 148.0000	  35.0000	   0.2174	   3.2174	   0.7609	  16.9900	  15.8500	
  12.5000	 148.0000	  35.0000	   0.2717	   3.2174	   0.7609	  15.5903	  15.0286	
  15.0000	 148.0000	  35.0000	   0.3261	   3.2174	   0.7609	  14.1947	  14.0550	
  17.5000	 148.0000	  35.0000	   0.3804	   3.2174	   0.7609	  12.7970	  13.0129	
  20.0000	 148.0000	  35.0000	   0.4348	   3.2174	   0.7609	  11.3900	  11.9600	
 -20.0000	 148.0000	  37.5000	  -0.4348	   3.2174	   0.8152	  37.0110	  21.7402	
 -17.5000	 148.0000	  37.5000	  -0.3804	   3.2174	   0.8152	  34.6663	  22.1214	
 -15.0000	 148.0000	  37.5000	  -0.3261	   3.2174	   0.8152	  32.5850	  22.4784	
 -12.5000	 148.0000	  37.5000	  -0.2717	   3.2174	   0.8152	  30.5038	  22.8355	
 -10.0000	 148.0000	  37.5000	  -0.2174	   3.2174	   0.8152	  28.4286	  22.8885	
  -7.5000	 148.0000	  37.5000	  -0.1630	   3.2174	   0.8152	  26.3738	  21.9194	
  -5.0000	 148.0000	  37.5000	  -0.1087	   3.2174	   0.8152	  24.3250	  20.6463	
  -2.5000	 148.0000	  37.5000	  -0.0543	   3.2174	   0.8152	  22.2763	  19.3731	
   0.0000	 148.0000	  37.5000	   0.0000	   3.2174	   0.8152	  20.4091	  18.2157	
   2.5000	 148.0000	  37.5000	   0.0543	   3.2174	   0.8152	  19.2381	  17.5019	
   5.0000	 148.0000	  37.5000	   0.1087	   3.2174	   0.8152	  18.2487	  16.9038	
   7.5000	 148.0000	  37.5000	   0.1630	   3.2174	   0.8152	  17.2594	  16.3056	
  10.0000	 148.0000	  37.5000	   0.2174	   3.2174	   0.8152	  16.2163	  15.6331	
  12.5000	 148.0000	  37.5000	   0.2717	   3.2174	   0.8152	  14.9675	  14.6756	
  15.0000	 148.0000	  37.5000	   0.3261	   3.2174	   0.8152	  13.6650	  13.6437	
  17.5000	 148.0000	  37.5000	   0.3804	   3.2174	   0.8152	  12.3625	  12.6119	
  20.0000	 148.0000	  37.5000	   0.4348	   3.2174	   0.8152	  11.0600	  11.5800	
 -20.0000	 148.0000	  40.0000	  -0.4348	   3.2174	   0.8696	  31.5957	  20.7421	
 -17.5000	 148.0000	  40.0000	  -0.3804	   3.2174	   0.8696	  29.9469	  20.8284	
 -15.0000	 148.0000	  40.0000	  -0.3261	   3.2174	   0.8696	  28.4562	  20.9706	
 -12.5000	 148.0000	  40.0000	  -0.2717	   3.2174	   0.8696	  26.9656	  21.1128	
 -10.0000	 148.0000	  40.0000	  -0.2174	   3.2174	   0.8696	  25.4079	  20.9677	
  -7.5000	 148.0000	  40.0000	  -0.1630	   3.2174	   0.8696	  23.7050	  20.2012	
  -5.0000	 148.0000	  40.0000	  -0.1087	   3.2174	   0.8696	  21.9350	  19.1475	
  -2.5000	 148.0000	  40.0000	  -0.0543	   3.2174	   0.8696	  20.1650	  18.0938	
   0.0000	 148.0000	  40.0000	   0.0000	   3.2174	   0.8696	  18.6303	  17.1922	
   2.5000	 148.0000	  40.0000	   0.0543	   3.2174	   0.8696	  17.6837	  16.6713	
   5.0000	 148.0000	  40.0000	   0.1087	   3.2174	   0.8696	  16.9725	  16.3025	
   7.5000	 148.0000	  40.0000	   0.1630	   3.2174	   0.8696	  16.2612	  15.9337	
  10.0000	 148.0000	  40.0000	   0.2174	   3.2174	   0.8696	  15.4403	  15.4044	
  12.5000	 148.0000	  40.0000	   0.2717	   3.2174	   0.8696	  14.3450	  14.4737	
  15.0000	 148.0000	  40.0000	   0.3261	   3.2174	   0.8696	  13.1400	  13.3825	
  17.5000	 148.0000	  40.0000	   0.3804	   3.2174	   0.8696	  11.9350	  12.2913	
  20.0000	 148.0000	  40.0000	   0.4348	   3.2174	   0.8696	  10.7300	  11.2000	
 -20.0000	 148.0000	  42.5000	  -0.4348	   3.2174	   0.9239	  26.1804	  19.7440	
 -17.5000	 148.0000	  42.5000	  -0.3804	   3.2174	   0.9239	  25.2275	  19.5355	
 -15.0000	 148.0000	  42.5000	  -0.3261	   3.2174	   0.9239	  24.3275	  19.4628	
 -12.5000	 148.0000	  42.5000	  -0.2717	   3.2174	   0.9239	  23.4275	  19.3902	
 -10.0000	 148.0000	  42.5000	  -0.2174	   3.2174	   0.9239	  22.4172	  19.1755	
  -7.5000	 148.0000	  42.5000	  -0.1630	   3.2174	   0.9239	  21.0362	  18.4831	
  -5.0000	 148.0000	  42.5000	  -0.1087	   3.2174	   0.9239	  19.5450	  17.6487	
  -2.5000	 148.0000	  42.5000	  -0.0543	   3.2174	   0.9239	  18.0538	  16.8144	
   0.0000	 148.0000	  42.5000	   0.0000	   3.2174	   0.9239	  16.7439	  16.0991	
   2.5000	 148.0000	  42.5000	   0.0543	   3.2174	   0.9239	  16.1294	  15.8406	
   5.0000	 148.0000	  42.5000	   0.1087	   3.2174	   0.9239	  15.6962	  15.7012	
   7.5000	 148.0000	  42.5000	   0.1630	   3.2174	   0.9239	  15.2631	  15.5619	
  10.0000	 148.0000	  42.5000	   0.2174	   3.2174	   0.9239	  14.7144	  15.2491	
  12.5000	 148.0000	  42.5000	   0.2717	   3.2174	   0.9239	  13.7225	  14.2719	
  15.0000	 148.0000	  42.5000	   0.3261	   3.2174	   0.9239	  12.6150	  13.1212	
  17.5000	 148.0000	  42.5000	   0.3804	   3.2174	   0.9239	  11.5075	  11.9706	
  20.0000	 148.0000	  42.5000	   0.4348	   3.2174	   0.9239	  10.4000	  10.8200	
 -20.0000	 148.0000	  45.0000	  -0.4348	   3.2174	   0.9783	  20.7650	  18.7460	
 -17.5000	 148.0000	  45.0000	  -0.3804	   3.2174	   0.9783	  20.5199	  18.1903	
 -15.0000	 148.0000	  45.0000	  -0.3261	   3.2174	   0.9783	  20.1927	  17.8152	
 -12.5000	 148.0000	  45.0000	  -0.2717	   3.2174	   0.9783	  19.8370	  17.5923	
 -10.0000	 148.0000	  45.0000	  -0.2174	   3.2174	   0.9783	  19.5800	  17.3800	
