Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_y=87mm_Tec" I=17 J=25 F=POINT
   7.5000	  87.0000	  30.0000	   0.1630	   1.8913	   0.6522	  13.0637	  10.3062	
  10.0000	  87.0000	  30.0000	   0.2174	   1.8913	   0.6522	  12.3414	   9.5228	
  12.5000	  87.0000	  30.0000	   0.2717	   1.8913	   0.6522	  11.6350	   8.9587	
  15.0000	  87.0000	  30.0000	   0.3261	   1.8913	   0.6522	  10.9350	   8.4825	
  17.5000	  87.0000	  30.0000	   0.3804	   1.8913	   0.6522	  10.2350	   8.0063	
  20.0000	  87.0000	  30.0000	   0.4348	   1.8913	   0.6522	   9.5350	   7.5300	
 -20.0000	  87.0000	  32.5000	  -0.4348	   1.8913	   0.7065	  30.9244	  24.0977	
 -17.5000	  87.0000	  32.5000	  -0.3804	   1.8913	   0.7065	  28.5331	  22.9114	
 -15.0000	  87.0000	  32.5000	  -0.3261	   1.8913	   0.7065	  26.0738	  21.5934	
 -12.5000	  87.0000	  32.5000	  -0.2717	   1.8913	   0.7065	  23.6144	  20.2755	
 -10.0000	  87.0000	  32.5000	  -0.2174	   1.8913	   0.7065	  21.3257	  18.9102	
  -7.5000	  87.0000	  32.5000	  -0.1630	   1.8913	   0.7065	  19.6113	  17.3856	
  -5.0000	  87.0000	  32.5000	  -0.1087	   1.8913	   0.7065	  18.0675	  15.8137	
  -2.5000	  87.0000	  32.5000	  -0.0543	   1.8913	   0.7065	  16.5237	  14.2419	
   0.0000	  87.0000	  32.5000	   0.0000	   1.8913	   0.7065	  15.1205	  12.7883	
   2.5000	  87.0000	  32.5000	   0.0543	   1.8913	   0.7065	  14.2556	  11.7881	
   5.0000	  87.0000	  32.5000	   0.1087	   1.8913	   0.7065	  13.5312	  10.9062	
   7.5000	  87.0000	  32.5000	   0.1630	   1.8913	   0.7065	  12.8069	  10.0244	
  10.0000	  87.0000	  32.5000	   0.2174	   1.8913	   0.7065	  12.0907	   9.2151	
  12.5000	  87.0000	  32.5000	   0.2717	   1.8913	   0.7065	  11.4062	   8.6844	
  15.0000	  87.0000	  32.5000	   0.3261	   1.8913	   0.7065	  10.7300	   8.2262	
  17.5000	  87.0000	  32.5000	   0.3804	   1.8913	   0.7065	  10.0538	   7.7681	
  20.0000	  87.0000	  32.5000	   0.4348	   1.8913	   0.7065	   9.3775	   7.3100	
 -20.0000	  87.0000	  35.0000	  -0.4348	   1.8913	   0.7609	  29.3800	  22.0494	
 -17.5000	  87.0000	  35.0000	  -0.3804	   1.8913	   0.7609	  27.3289	  21.2487	
 -15.0000	  87.0000	  35.0000	  -0.3261	   1.8913	   0.7609	  25.2537	  20.3374	
 -12.5000	  87.0000	  35.0000	  -0.2717	   1.8913	   0.7609	  23.2217	  19.3655	
 -10.0000	  87.0000	  35.0000	  -0.2174	   1.8913	   0.7609	  21.3500	  18.4700	
  -7.5000	  87.0000	  35.0000	  -0.1630	   1.8913	   0.7609	  19.5294	  16.8933	
  -5.0000	  87.0000	  35.0000	  -0.1087	   1.8913	   0.7609	  17.9025	  15.4064	
  -2.5000	  87.0000	  35.0000	  -0.0543	   1.8913	   0.7609	  16.3339	  13.9371	
   0.0000	  87.0000	  35.0000	   0.0000	   1.8913	   0.7609	  14.7100	  12.4200	
   2.5000	  87.0000	  35.0000	   0.0543	   1.8913	   0.7609	  14.0297	  11.5951	
   5.0000	  87.0000	  35.0000	   0.1087	   1.8913	   0.7609	  13.3392	  10.7597	
   7.5000	  87.0000	  35.0000	   0.1630	   1.8913	   0.7609	  12.6170	   9.8673	
  10.0000	  87.0000	  35.0000	   0.2174	   1.8913	   0.7609	  11.8300	   8.8500	
  12.5000	  87.0000	  35.0000	   0.2717	   1.8913	   0.7609	  11.2491	   8.5492	
  15.0000	  87.0000	  35.0000	   0.3261	   1.8913	   0.7609	  10.6061	   8.1319	
  17.5000	  87.0000	  35.0000	   0.3804	   1.8913	   0.7609	   9.9261	   7.6407	
  20.0000	  87.0000	  35.0000	   0.4348	   1.8913	   0.7609	   9.2200	   7.0900	
 -20.0000	  87.0000	  37.5000	  -0.4348	   1.8913	   0.8152	  27.8047	  21.0192	
 -17.5000	  87.0000	  37.5000	  -0.3804	   1.8913	   0.8152	  25.8302	  20.1497	
 -15.0000	  87.0000	  37.5000	  -0.3261	   1.8913	   0.8152	  23.9684	  19.2356	
 -12.5000	  87.0000	  37.5000	  -0.2717	   1.8913	   0.8152	  22.1067	  18.3216	
 -10.0000	  87.0000	  37.5000	  -0.2174	   1.8913	   0.8152	  20.3287	  17.3444	
  -7.5000	  87.0000	  37.5000	  -0.1630	   1.8913	   0.8152	  18.8319	  16.1550	
  -5.0000	  87.0000	  37.5000	  -0.1087	   1.8913	   0.8152	  17.4187	  14.9025	
  -2.5000	  87.0000	  37.5000	  -0.0543	   1.8913	   0.8152	  16.0056	  13.6500	
   0.0000	  87.0000	  37.5000	   0.0000	   1.8913	   0.8152	  14.7257	  12.4860	
   2.5000	  87.0000	  37.5000	   0.0543	   1.8913	   0.8152	  13.9563	  11.6612	
   5.0000	  87.0000	  37.5000	   0.1087	   1.8913	   0.8152	  13.3200	  10.9250	
   7.5000	  87.0000	  37.5000	   0.1630	   1.8913	   0.8152	  12.6837	  10.1887	
  10.0000	  87.0000	  37.5000	   0.2174	   1.8913	   0.8152	  12.0398	   9.4921	
  12.5000	  87.0000	  37.5000	   0.2717	   1.8913	   0.8152	  11.3662	   8.9475	
  15.0000	  87.0000	  37.5000	   0.3261	   1.8913	   0.8152	  10.6850	   8.4425	
  17.5000	  87.0000	  37.5000	   0.3804	   1.8913	   0.8152	  10.0038	   7.9375	
  20.0000	  87.0000	  37.5000	   0.4348	   1.8913	   0.8152	   9.3225	   7.4325	
 -20.0000	  87.0000	  40.0000	  -0.4348	   1.8913	   0.8696	  26.2293	  19.9890	
 -17.5000	  87.0000	  40.0000	  -0.3804	   1.8913	   0.8696	  24.3197	  19.0731	
 -15.0000	  87.0000	  40.0000	  -0.3261	   1.8913	   0.8696	  22.5931	  18.1638	
 -12.5000	  87.0000	  40.0000	  -0.2717	   1.8913	   0.8696	  20.8666	  17.2544	
 -10.0000	  87.0000	  40.0000	  -0.2174	   1.8913	   0.8696	  19.2746	  16.3250	
  -7.5000	  87.0000	  40.0000	  -0.1630	   1.8913	   0.8696	  17.9737	  15.3525	
  -5.0000	  87.0000	  40.0000	  -0.1087	   1.8913	   0.8696	  16.8075	  14.3600	
  -2.5000	  87.0000	  40.0000	  -0.0543	   1.8913	   0.8696	  15.6412	  13.3675	
   0.0000	  87.0000	  40.0000	   0.0000	   1.8913	   0.8696	  14.6114	  12.4667	
   2.5000	  87.0000	  40.0000	   0.0543	   1.8913	   0.8696	  13.9225	  11.7950	
   5.0000	  87.0000	  40.0000	   0.1087	   1.8913	   0.8696	  13.3700	  11.2150	
   7.5000	  87.0000	  40.0000	   0.1630	   1.8913	   0.8696	  12.8175	  10.6350	
  10.0000	  87.0000	  40.0000	   0.2174	   1.8913	   0.8696	  12.2300	  10.0572	
  12.5000	  87.0000	  40.0000	   0.2717	   1.8913	   0.8696	  11.5550	   9.4850	
  15.0000	  87.0000	  40.0000	   0.3261	   1.8913	   0.8696	  10.8450	   8.9150	
  17.5000	  87.0000	  40.0000	   0.3804	   1.8913	   0.8696	  10.1350	   8.3450	
  20.0000	  87.0000	  40.0000	   0.4348	   1.8913	   0.8696	   9.4250	   7.7750	
 -20.0000	  87.0000	  42.5000	  -0.4348	   1.8913	   0.9239	  24.6540	  18.9588	
 -17.5000	  87.0000	  42.5000	  -0.3804	   1.8913	   0.9239	  22.8092	  17.9966	
 -15.0000	  87.0000	  42.5000	  -0.3261	   1.8913	   0.9239	  21.2178	  17.0919	
 -12.5000	  87.0000	  42.5000	  -0.2717	   1.8913	   0.9239	  19.6264	  16.1872	
 -10.0000	  87.0000	  42.5000	  -0.2174	   1.8913	   0.9239	  18.1603	  15.3146	
  -7.5000	  87.0000	  42.5000	  -0.1630	   1.8913	   0.9239	  17.1156	  14.5500	
  -5.0000	  87.0000	  42.5000	  -0.1087	   1.8913	   0.9239	  16.1962	  13.8175	
  -2.5000	  87.0000	  42.5000	  -0.0543	   1.8913	   0.9239	  15.2769	  13.0850	
   0.0000	  87.0000	  42.5000	   0.0000	   1.8913	   0.9239	  14.4347	  12.4054	
   2.5000	  87.0000	  42.5000	   0.0543	   1.8913	   0.9239	  13.8887	  11.9287	
   5.0000	  87.0000	  42.5000	   0.1087	   1.8913	   0.9239	  13.4200	  11.5050	
   7.5000	  87.0000	  42.5000	   0.1630	   1.8913	   0.9239	  12.9512	  11.0813	
  10.0000	  87.0000	  42.5000	   0.2174	   1.8913	   0.9239	  12.4362	  10.6213	
  12.5000	  87.0000	  42.5000	   0.2717	   1.8913	   0.9239	  11.7437	  10.0225	
  15.0000	  87.0000	  42.5000	   0.3261	   1.8913	   0.9239	  11.0050	   9.3875	
  17.5000	  87.0000	  42.5000	   0.3804	   1.8913	   0.9239	  10.2663	   8.7525	
  20.0000	  87.0000	  42.5000	   0.4348	   1.8913	   0.9239	   9.5275	   8.1175	
 -20.0000	  87.0000	  45.0000	  -0.4348	   1.8913	   0.9783	  23.0786	  17.9286	
 -17.5000	  87.0000	  45.0000	  -0.3804	   1.8913	   0.9783	  21.2197	  16.8941	
