Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=29mm_Tec" I=17 J=25 F=POINT
   7.5000	  29.0000	  12.5000	   0.1630	   0.6304	   0.2717	  48.6631	  49.7975	
  10.0000	  29.0000	  12.5000	   0.2174	   0.6304	   0.2717	  53.8215	  52.8385	
  12.5000	  29.0000	  12.5000	   0.2717	   0.6304	   0.2717	  59.1775	  52.2512	
  15.0000	  29.0000	  12.5000	   0.3261	   0.6304	   0.2717	  64.5850	  50.7175	
  17.5000	  29.0000	  12.5000	   0.3804	   0.6304	   0.2717	  69.9925	  49.1837	
  20.0000	  29.0000	  12.5000	   0.4348	   0.6304	   0.2717	  75.4000	  47.6500	
 -20.0000	  29.0000	  15.0000	  -0.4348	   0.6304	   0.3261	  15.9000	  11.8100	
 -17.5000	  29.0000	  15.0000	  -0.3804	   0.6304	   0.3261	  17.7067	  13.0134	
 -15.0000	  29.0000	  15.0000	  -0.3261	   0.6304	   0.3261	  19.4406	  14.1772	
 -12.5000	  29.0000	  15.0000	  -0.2717	   0.6304	   0.3261	  21.1513	  15.1709	
 -10.0000	  29.0000	  15.0000	  -0.2174	   0.6304	   0.3261	  22.8800	  15.8000	
  -7.5000	  29.0000	  15.0000	  -0.1630	   0.6304	   0.3261	  25.0354	  19.3647	
  -5.0000	  29.0000	  15.0000	  -0.1087	   0.6304	   0.3261	  27.2586	  22.7850	
  -2.5000	  29.0000	  15.0000	  -0.0543	   0.6304	   0.3261	  29.3590	  25.5950	
   0.0000	  29.0000	  15.0000	   0.0000	   0.6304	   0.3261	  31.1000	  27.1000	
   2.5000	  29.0000	  15.0000	   0.0543	   0.6304	   0.3261	  34.5792	  32.1960	
   5.0000	  29.0000	  15.0000	   0.1087	   0.6304	   0.3261	  38.0294	  36.2203	
   7.5000	  29.0000	  15.0000	   0.1630	   0.6304	   0.3261	  40.6959	  39.1678	
  10.0000	  29.0000	  15.0000	   0.2174	   0.6304	   0.3261	  41.5300	  40.6300	
  12.5000	  29.0000	  15.0000	   0.2717	   0.6304	   0.3261	  49.6576	  43.4890	
  15.0000	  29.0000	  15.0000	   0.3261	   0.6304	   0.3261	  56.0189	  44.5819	
  17.5000	  29.0000	  15.0000	   0.3804	   0.6304	   0.3261	  61.4641	  45.1597	
  20.0000	  29.0000	  15.0000	   0.4348	   0.6304	   0.3261	  66.5000	  46.2800	
 -20.0000	  29.0000	  17.5000	  -0.4348	   0.6304	   0.3804	  15.7125	  11.6825	
 -17.5000	  29.0000	  17.5000	  -0.3804	   0.6304	   0.3804	  17.5875	  12.7450	
 -15.0000	  29.0000	  17.5000	  -0.3261	   0.6304	   0.3804	  19.4625	  13.8075	
 -12.5000	  29.0000	  17.5000	  -0.2717	   0.6304	   0.3804	  21.3375	  14.8700	
 -10.0000	  29.0000	  17.5000	  -0.2174	   0.6304	   0.3804	  23.2382	  16.1714	
  -7.5000	  29.0000	  17.5000	  -0.1630	   0.6304	   0.3804	  25.2375	  18.3888	
  -5.0000	  29.0000	  17.5000	  -0.1087	   0.6304	   0.3804	  27.2625	  20.8450	
  -2.5000	  29.0000	  17.5000	  -0.0543	   0.6304	   0.3804	  29.2875	  23.3013	
   0.0000	  29.0000	  17.5000	   0.0000	   0.6304	   0.3804	  31.4348	  25.9160	
   2.5000	  29.0000	  17.5000	   0.0543	   0.6304	   0.3804	  34.0506	  29.1381	
   5.0000	  29.0000	  17.5000	   0.1087	   0.6304	   0.3804	  36.7888	  32.5187	
   7.5000	  29.0000	  17.5000	   0.1630	   0.6304	   0.3804	  39.5269	  35.8994	
  10.0000	  29.0000	  17.5000	   0.2174	   0.6304	   0.3804	  42.6697	  38.8705	
  12.5000	  29.0000	  17.5000	   0.2717	   0.6304	   0.3804	  47.3637	  40.2719	
  15.0000	  29.0000	  17.5000	   0.3261	   0.6304	   0.3804	  52.4625	  41.2638	
  17.5000	  29.0000	  17.5000	   0.3804	   0.6304	   0.3804	  57.5613	  42.2556	
  20.0000	  29.0000	  17.5000	   0.4348	   0.6304	   0.3804	  62.6600	  43.2475	
 -20.0000	  29.0000	  20.0000	  -0.4348	   0.6304	   0.4348	  15.5250	  11.5550	
 -17.5000	  29.0000	  20.0000	  -0.3804	   0.6304	   0.4348	  17.5300	  12.6825	
 -15.0000	  29.0000	  20.0000	  -0.3261	   0.6304	   0.4348	  19.5350	  13.8100	
 -12.5000	  29.0000	  20.0000	  -0.2717	   0.6304	   0.4348	  21.5400	  14.9375	
 -10.0000	  29.0000	  20.0000	  -0.2174	   0.6304	   0.4348	  23.5428	  16.2783	
  -7.5000	  29.0000	  20.0000	  -0.1630	   0.6304	   0.4348	  25.5400	  18.1525	
  -5.0000	  29.0000	  20.0000	  -0.1087	   0.6304	   0.4348	  27.5350	  20.2400	
  -2.5000	  29.0000	  20.0000	  -0.0543	   0.6304	   0.4348	  29.5300	  22.3275	
   0.0000	  29.0000	  20.0000	   0.0000	   0.6304	   0.4348	  31.7192	  24.7019	
   2.5000	  29.0000	  20.0000	   0.0543	   0.6304	   0.4348	  34.3938	  27.7937	
   5.0000	  29.0000	  20.0000	   0.1087	   0.6304	   0.4348	  37.2625	  31.1725	
   7.5000	  29.0000	  20.0000	   0.1630	   0.6304	   0.4348	  40.1312	  34.5512	
  10.0000	  29.0000	  20.0000	   0.2174	   0.6304	   0.4348	  43.2414	  37.3061	
  12.5000	  29.0000	  20.0000	   0.2717	   0.6304	   0.4348	  46.9550	  38.5012	
  15.0000	  29.0000	  20.0000	   0.3261	   0.6304	   0.4348	  50.9100	  39.0725	
  17.5000	  29.0000	  20.0000	   0.3804	   0.6304	   0.4348	  54.8650	  39.6438	
  20.0000	  29.0000	  20.0000	   0.4348	   0.6304	   0.4348	  58.8200	  40.2150	
 -20.0000	  29.0000	  22.5000	  -0.4348	   0.6304	   0.4891	  15.3375	  11.4275	
 -17.5000	  29.0000	  22.5000	  -0.3804	   0.6304	   0.4891	  17.4725	  12.6200	
 -15.0000	  29.0000	  22.5000	  -0.3261	   0.6304	   0.4891	  19.6075	  13.8125	
 -12.5000	  29.0000	  22.5000	  -0.2717	   0.6304	   0.4891	  21.7425	  15.0050	
