Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
 -57.5000	-115.0000	   2.5000	  -1.2500	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	  -0.0005	  -0.0239	  -0.1689	  -1.6500	   0.0000	
 -55.0000	-115.0000	   2.5000	  -1.1957	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	  -0.0005	  -0.0269	  -0.1836	  -1.8505	   0.0000	
 -52.5000	-115.0000	   2.5000	  -1.1413	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	  -0.0004	  -0.0305	  -0.2006	  -2.0905	   0.0000	
 -50.0000	-115.0000	   2.5000	  -1.0870	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	  -0.0002	  -0.0347	  -0.2198	  -2.3719	   0.0000	
 -47.5000	-115.0000	   2.5000	  -1.0326	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	  -0.0000	  -0.0396	  -0.2413	  -2.7020	   0.0000	
 -45.0000	-115.0000	   2.5000	  -0.9783	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	   0.0003	  -0.0456	  -0.2658	  -3.0973	   0.0000	
 -42.5000	-115.0000	   2.5000	  -0.9239	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0003	   0.0007	  -0.0532	  -0.2952	  -3.5909	   0.0000	
 -40.0000	-115.0000	   2.5000	  -0.8696	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0003	   0.0012	  -0.0632	  -0.3329	  -4.2442	   0.0000	
 -37.5000	-115.0000	   2.5000	  -0.8152	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0004	   0.0021	  -0.0776	  -0.3851	  -5.1683	   0.0000	
 -35.0000	-115.0000	   2.5000	  -0.7609	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0005	   0.0034	  -0.0998	  -0.4620	  -6.5800	   0.0000	
 -32.5000	-115.0000	   2.5000	  -0.7065	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0003	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0007	   0.0060	  -0.1325	  -0.5741	  -8.6425	   0.0000	
 -30.0000	-115.0000	   2.5000	  -0.6522	  -2.5000	   0.0543	   0.0001	  -0.0000	   0.0003	   0.0000	  -0.0000	  -0.0001	  -0.0001	  -0.0000	  -0.0000	   0.0007	   0.0071	  -0.2168	  -0.7983	 -13.7586	   0.0000	
 -27.5000	-115.0000	   2.5000	  -0.5978	  -2.5000	   0.0543	  -0.0000	   0.0004	   0.0009	  -0.0000	   0.0001	   0.0001	   0.0002	   0.0000	  -0.0000	   0.0028	   0.0351	  -0.2181	  -0.9285	 -13.9793	   0.0001	
 -25.0000	-115.0000	   2.5000	  -0.5435	  -2.5000	   0.0543	   0.0007	  -0.0018	  -0.0015	   0.0001	  -0.0003	  -0.0014	  -0.0015	  -0.0000	  -0.0000	  -0.0045	  -0.0818	  -1.4466	  -2.9207	 -84.6358	  -0.0002	
 -22.5000	-115.0000	   2.5000	  -0.4891	  -2.5000	   0.0543	  -0.0063	   0.0150	   0.0183	  -0.0010	   0.0025	   0.0073	   0.0078	   0.0001	  -0.0000	   0.0471	   0.9814	   2.8327	   2.0496	 160.3342	   0.0030	
 -20.0000	-115.0000	   2.5000	  -0.4348	  -2.5000	   0.0543	  -0.0163	   0.0103	   0.0190	  -0.0027	   0.0017	   0.0188	   0.0213	   0.0006	   0.0000	  -0.0413	   0.7768	   9.8790	   5.1393	 527.4091	   0.0032	
 -17.5000	-115.0000	   2.5000	  -0.3804	  -2.5000	   0.0543	  -0.0008	  -0.0235	   0.0236	  -0.0001	  -0.0039	   0.0244	   0.0349	   0.0014	   0.0002	  -0.1709	  -4.7775	  20.2968	 174.7835	1204.7235	   0.0039	
 -15.0000	-115.0000	   2.5000	  -0.3261	  -2.5000	   0.0543	   0.0455	  -0.0420	   0.0642	   0.0076	  -0.0070	   0.0277	   0.0415	   0.0019	  -0.0000	   0.0552	  -3.0670	  19.7167	  56.6398	1050.9488	   0.0107	
 -12.5000	-115.0000	   2.5000	  -0.2717	  -2.5000	   0.0543	   0.1060	  -0.0462	   0.1162	   0.0177	  -0.0077	   0.0347	   0.0463	   0.0025	  -0.0003	   0.1601	  -1.8737	  28.0005	   6.0915	1495.7773	   0.0194	
 -10.0000	-115.0000	   2.5000	  -0.2174	  -2.5000	   0.0543	   0.1992	  -0.0370	   0.2027	   0.0332	  -0.0062	   0.0438	   0.0432	   0.0028	  -0.0004	   0.2285	  -1.2842	  25.2909	   3.4233	1155.8277	   0.0338	
  -7.5000	-115.0000	   2.5000	  -0.1630	  -2.5000	   0.0543	   0.2824	  -0.0207	   0.2833	   0.0471	  -0.0034	   0.0507	   0.0429	   0.0033	  -0.0004	   0.1965	  -1.1063	  30.9671	   3.2624	1576.4752	   0.0472	
  -5.0000	-115.0000	   2.5000	  -0.1087	  -2.5000	   0.0543	   0.3450	  -0.0027	   0.3452	   0.0575	  -0.0005	   0.0535	   0.0393	   0.0033	  -0.0003	   0.1274	  -1.0575	  41.0332	   3.7563	2623.1351	   0.0575	
  -2.5000	-115.0000	   2.5000	  -0.0543	  -2.5000	   0.0543	   0.3990	   0.0033	   0.3991	   0.0665	   0.0005	   0.0547	   0.0392	   0.0034	   0.0000	  -0.0077	  -1.0538	  47.6562	   4.9611	3116.6341	   0.0665	
   0.0000	-115.0000	   2.5000	   0.0000	  -2.5000	   0.0543	   0.4262	   0.0126	   0.4266	   0.0710	   0.0021	   0.0546	   0.0355	   0.0032	  -0.0000	   0.0041	  -0.9469	  46.0176	   3.6708	2970.1896	   0.0711	
   2.5000	-115.0000	   2.5000	   0.0543	  -2.5000	   0.0543	   0.4203	   0.0243	   0.4211	   0.0701	   0.0041	   0.0540	   0.0311	   0.0029	   0.0000	  -0.0117	  -0.9402	  39.0897	   3.7147	2422.4946	   0.0702	
   5.0000	-115.0000	   2.5000	   0.1087	  -2.5000	   0.0543	   0.4067	   0.0377	   0.4084	   0.0678	   0.0063	   0.0529	   0.0275	   0.0027	   0.0001	  -0.0390	  -0.8596	  28.3765	   2.6501	1739.8968	   0.0681	
   7.5000	-115.0000	   2.5000	   0.1630	  -2.5000	   0.0543	   0.3929	   0.0348	   0.3947	   0.0655	   0.0058	   0.0498	   0.0173	   0.0021	   0.0000	  -0.0489	  -0.8178	   3.5173	   1.2172	 136.0558	   0.0658	
  10.0000	-115.0000	   2.5000	   0.2174	  -2.5000	   0.0543	   0.3355	   0.0367	   0.3379	   0.0559	   0.0061	   0.0466	   0.0207	   0.0019	   0.0001	  -0.0655	  -0.9575	  13.9639	   0.8010	 474.2019	   0.0563	
  12.5000	-115.0000	   2.5000	   0.2717	  -2.5000	   0.0543	   0.2496	   0.0455	   0.2538	   0.0416	   0.0076	   0.0448	   0.0392	   0.0028	   0.0001	  -0.0620	  -1.1817	  34.2281	   1.5993	1468.2747	   0.0423	
  15.0000	-115.0000	   2.5000	   0.3261	  -2.5000	   0.0543	   0.1686	   0.0513	   0.1760	   0.0281	   0.0085	   0.0415	   0.0494	   0.0032	  -0.0001	   0.0328	   0.1801	  42.4400	  29.3059	1960.2514	   0.0293	
  17.5000	-115.0000	   2.5000	   0.3804	  -2.5000	   0.0543	   0.0942	   0.0522	   0.1073	   0.0157	   0.0087	   0.0363	   0.0573	   0.0034	  -0.0001	   0.0404	   0.4334	  50.2287	  37.6568	2662.5540	   0.0179	
  20.0000	-115.0000	   2.5000	   0.4348	  -2.5000	   0.0543	   0.0349	   0.0392	   0.0545	   0.0058	   0.0065	   0.0289	   0.0503	   0.0026	  -0.0002	   0.1236	   0.8191	  48.5046	  64.7252	2597.8937	   0.0091	
  22.5000	-115.0000	   2.5000	   0.4891	  -2.5000	   0.0543	   0.0079	   0.0052	   0.0226	   0.0013	   0.0009	   0.0241	   0.0345	   0.0014	  -0.0004	   0.4066	  17.3439	  37.9584	 927.7525	1775.7139	   0.0038	
  25.0000	-115.0000	   2.5000	   0.5435	  -2.5000	   0.0543	   0.0065	  -0.0063	   0.0090	   0.0011	  -0.0011	   0.0091	   0.0122	   0.0003	  -0.0002	   0.2763	  11.8701	  13.1129	 636.2008	 571.5282	   0.0015	
  27.5000	-115.0000	   2.5000	   0.5978	  -2.5000	   0.0543	  -0.0002	   0.0006	  -0.0008	  -0.0000	   0.0001	  -0.0019	  -0.0028	  -0.0001	   0.0000	  -0.0478	  -2.6381	  -2.3123	-153.6991	-104.7914	  -0.0001	
  30.0000	-115.0000	   2.5000	   0.6522	  -2.5000	   0.0543	   0.0006	  -0.0002	   0.0006	   0.0001	  -0.0000	   0.0002	   0.0001	  -0.0000	   0.0000	   0.0042	   0.0930	   0.1922	   3.9089	   7.6493	   0.0001	
  32.5000	-115.0000	   2.5000	   0.7065	  -2.5000	   0.0543	   0.0003	   0.0000	   0.0003	   0.0000	   0.0000	  -0.0001	  -0.0002	  -0.0000	   0.0000	  -0.0018	  -0.1579	  -0.1069	  -9.7998	  -5.4683	   0.0000	
  35.0000	-115.0000	   2.5000	   0.7609	  -2.5000	   0.0543	   0.0002	   0.0000	   0.0003	   0.0000	   0.0000	  -0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0004	  -0.0605	  -0.0377	  -3.9020	  -2.3093	   0.0000	
  37.5000	-115.0000	   2.5000	   0.8152	  -2.5000	   0.0543	   0.0002	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0003	  -0.0454	  -0.0354	  -2.9024	  -2.1594	   0.0000	
  40.0000	-115.0000	   2.5000	   0.8696	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0002	  -0.0324	  -0.0296	  -2.0838	  -1.8600	   0.0000	
  42.5000	-115.0000	   2.5000	   0.9239	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0002	  -0.0248	  -0.0261	  -1.6029	  -1.6709	   0.0000	
  45.0000	-115.0000	   2.5000	   0.9783	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	  -0.0198	  -0.0235	  -1.2832	  -1.5263	   0.0000	
  47.5000	-115.0000	   2.5000	   1.0326	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	  -0.0162	  -0.0214	  -1.0534	  -1.4035	   0.0000	
  50.0000	-115.0000	   2.5000	   1.0870	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	  -0.0134	  -0.0195	  -0.8796	  -1.2930	   0.0000	
  52.5000	-115.0000	   2.5000	   1.1413	  -2.5000	   0.0543	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	  -0.0113	  -0.0178	  -0.7426	  -1.1900	   0.0000	
  55.0000	-115.0000	   2.5000	   1.1957	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0095	  -0.0163	  -0.6323	  -1.0940	   0.0000	
  57.5000	-115.0000	   2.5000	   1.2500	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0081	  -0.0149	  -0.5432	  -1.0069	   0.0000	
  60.0000	-115.0000	   2.5000	   1.3043	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0070	  -0.0137	  -0.4723	  -0.9318	   0.0000	
  62.5000	-115.0000	   2.5000	   1.3587	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0062	  -0.0128	  -0.4174	  -0.8716	   0.0000	
  65.0000	-115.0000	   2.5000	   1.4130	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0055	  -0.0121	  -0.3758	  -0.8266	   0.0000	
  67.5000	-115.0000	   2.5000	   1.4674	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0050	  -0.0116	  -0.3441	  -0.7938	   0.0000	
  70.0000	-115.0000	   2.5000	   1.5217	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0046	  -0.0112	  -0.3188	  -0.7686	   0.0000	
  72.5000	-115.0000	   2.5000	   1.5761	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0043	  -0.0109	  -0.2974	  -0.7470	   0.0000	
  75.0000	-115.0000	   2.5000	   1.6304	  -2.5000	   0.0543	   0.0000	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0040	  -0.0106	  -0.2787	  -0.7272	   0.0000	
  77.5000	-115.0000	   2.5000	   1.6848	  -2.5000	   0.0543	  -0.0000	   0.0000	   0.0001	  -0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0037	  -0.0103	  -0.2622	  -0.7092	   0.0000	
  80.0000	-115.0000	   2.5000	   1.7391	  -2.5000	   0.0543	  -0.0000	   0.0000	   0.0001	  -0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0035	  -0.0101	  -0.2490	  -0.6971	   0.0000	
 -80.0000	-115.0000	   5.0000	  -1.7391	  -2.5000	   0.1087	   0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0002	   0.0025	   0.0226	   0.1711	  -0.0000	
 -77.5000	-115.0000	   5.0000	  -1.6848	  -2.5000	   0.1087	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0025	   0.0220	   0.1733	  -0.0000	
 -75.0000	-115.0000	   5.0000	  -1.6304	  -2.5000	   0.1087	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0026	   0.0224	   0.1809	  -0.0000	
 -72.5000	-115.0000	   5.0000	  -1.5761	  -2.5000	   0.1087	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0027	   0.0228	   0.1890	  -0.0000	
 -70.0000	-115.0000	   5.0000	  -1.5217	  -2.5000	   0.1087	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0029	   0.0233	   0.1979	  -0.0000	
 -67.5000	-115.0000	   5.0000	  -1.4674	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0030	   0.0238	   0.2075	  -0.0000	
 -65.0000	-115.0000	   5.0000	  -1.4130	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0032	   0.0244	   0.2186	  -0.0000	
 -62.5000	-115.0000	   5.0000	  -1.3587	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0034	   0.0253	   0.2333	  -0.0000	
 -60.0000	-115.0000	   5.0000	  -1.3043	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0037	   0.0268	   0.2546	  -0.0000	
 -57.5000	-115.0000	   5.0000	  -1.2500	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0041	   0.0290	   0.2838	  -0.0000	
 -55.0000	-115.0000	   5.0000	  -1.1957	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0047	   0.0318	   0.3205	  -0.0000	
 -52.5000	-115.0000	   5.0000	  -1.1413	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0001	   0.0053	   0.0349	   0.3638	  -0.0000	
 -50.0000	-115.0000	   5.0000	  -1.0870	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	   0.0000	   0.0061	   0.0383	   0.4139	  -0.0000	
 -47.5000	-115.0000	   5.0000	  -1.0326	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0069	   0.0421	   0.4721	  -0.0000	
 -45.0000	-115.0000	   5.0000	  -0.9783	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0001	   0.0080	   0.0463	   0.5408	  -0.0000	
 -42.5000	-115.0000	   5.0000	  -0.9239	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0001	   0.0093	   0.0512	   0.6248	  -0.0000	
 -40.0000	-115.0000	   5.0000	  -0.8696	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0002	   0.0109	   0.0575	   0.7348	  -0.0000	
 -37.5000	-115.0000	   5.0000	  -0.8152	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0004	   0.0134	   0.0662	   0.8924	  -0.0000	
 -35.0000	-115.0000	   5.0000	  -0.7609	  -2.5000	   0.1087	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0006	   0.0172	   0.0790	   1.1290	  -0.0000	
 -32.5000	-115.0000	   5.0000	  -0.7065	  -2.5000	   0.1087	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0010	   0.0246	   0.1059	   1.6137	  -0.0000	
 -30.0000	-115.0000	   5.0000	  -0.6522	  -2.5000	   0.1087	  -0.0000	  -0.0001	  -0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0005	  -0.0022	   0.0321	   0.1015	   1.9015	  -0.0000	
 -27.5000	-115.0000	   5.0000	  -0.5978	  -2.5000	   0.1087	  -0.0000	   0.0004	   0.0003	  -0.0000	   0.0001	   0.0002	   0.0004	   0.0000	  -0.0000	   0.0014	  -0.0008	   0.0750	   0.4072	   5.6002	   0.0001	
 -25.0000	-115.0000	   5.0000	  -0.5435	  -2.5000	   0.1087	   0.0004	  -0.0024	  -0.0024	   0.0001	  -0.0004	  -0.0009	  -0.0019	  -0.0000	   0.0000	  -0.0093	  -0.0188	   0.1870	  -0.7128	   4.8451	  -0.0004	
 -22.5000	-115.0000	   5.0000	  -0.4891	  -2.5000	   0.1087	  -0.0045	   0.0159	   0.0143	  -0.0007	   0.0027	   0.0061	   0.0123	   0.0002	  -0.0000	   0.0545	   0.0559	  -1.1655	   7.4804	 -18.9443	   0.0024	
 -20.0000	-115.0000	   5.0000	  -0.4348	  -2.5000	   0.1087	   0.0030	   0.0079	   0.0192	   0.0005	   0.0013	   0.0166	   0.0311	   0.0009	  -0.0001	   0.1245	  -0.3405	  -2.5483	   7.7749	 -77.8218	   0.0032	
 -17.5000	-115.0000	   5.0000	  -0.3804	  -2.5000	   0.1087	   0.0363	  -0.0637	   0.0727	   0.0060	  -0.0106	   0.0232	   0.0419	   0.0017	  -0.0002	   0.2209	  -1.1623	  -0.8908	  -1.3457	 -60.6318	   0.0121	
 -15.0000	-115.0000	   5.0000	  -0.3261	  -2.5000	   0.1087	   0.0975	  -0.1125	   0.1487	   0.0163	  -0.0187	   0.0312	   0.0484	   0.0025	  -0.0005	   0.3451	  -2.0558	   1.4320	  11.5952	  50.8835	   0.0248	
 -12.5000	-115.0000	   5.0000	  -0.2717	  -2.5000	   0.1087	   0.1807	  -0.1186	   0.2162	   0.0301	  -0.0198	   0.0393	   0.0502	   0.0030	  -0.0008	   0.4185	  -1.4785	   6.3221	   7.3863	 303.4322	   0.0360	
 -10.0000	-115.0000	   5.0000	  -0.2174	  -2.5000	   0.1087	   0.2701	  -0.1011	   0.2887	   0.0450	  -0.0169	   0.0466	   0.0456	   0.0032	  -0.0009	   0.4429	  -1.0123	   3.4043	   4.3792	 131.8084	   0.0481	
  -7.5000	-115.0000	   5.0000	  -0.1630	  -2.5000	   0.1087	   0.3477	  -0.0694	   0.3547	   0.0580	  -0.0116	   0.0519	   0.0408	   0.0033	  -0.0009	   0.4040	  -1.0204	   3.1616	   6.4812	 149.2950	   0.0591	
  -5.0000	-115.0000	   5.0000	  -0.1087	  -2.5000	   0.1087	   0.4095	  -0.0353	   0.4109	   0.0682	  -0.0059	   0.0541	   0.0377	   0.0033	  -0.0007	   0.3215	  -0.7169	   6.1756	   3.7775	 336.4258	   0.0685	
  -2.5000	-115.0000	   5.0000	  -0.0543	  -2.5000	   0.1087	   0.4551	  -0.0071	   0.4551	   0.0759	  -0.0012	   0.0548	   0.0372	   0.0033	  -0.0004	   0.2016	  -0.6787	  12.0180	   4.3022	 624.7374	   0.0759	
   0.0000	-115.0000	   5.0000	   0.0000	  -2.5000	   0.1087	   0.4845	   0.0174	   0.4848	   0.0807	   0.0029	   0.0540	   0.0346	   0.0031	  -0.0002	   0.1329	  -0.6311	  11.6661	   4.7059	 587.8661	   0.0808	
   2.5000	-115.0000	   5.0000	   0.0543	  -2.5000	   0.1087	   0.4964	   0.0408	   0.4980	   0.0827	   0.0068	   0.0529	   0.0303	   0.0028	  -0.0001	   0.0697	  -0.5935	   6.4447	   5.0358	 276.3941	   0.0830	
