Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
 -30.0000	 -85.0000	   2.5000	  -0.6522	  -1.8478	   0.0543	   0.0016	  -0.0002	   0.0019	   0.0003	  -0.0000	   0.0003	   0.0002	   0.0000	  -0.0000	   0.0011	  -0.0011	  -0.0081	   0.0423	   0.0918	   0.0003	
 -27.5000	 -85.0000	   2.5000	  -0.5978	  -1.8478	   0.0543	   0.0019	  -0.0001	   0.0026	   0.0003	  -0.0000	   0.0004	   0.0005	   0.0000	  -0.0000	   0.0030	   0.0049	  -0.0300	   0.1483	   0.3773	   0.0004	
 -25.0000	 -85.0000	   2.5000	  -0.5435	  -1.8478	   0.0543	   0.0025	  -0.0009	   0.0024	   0.0004	  -0.0002	   0.0003	   0.0002	   0.0000	  -0.0000	  -0.0007	  -0.0138	   0.0198	  -0.1150	  -0.3506	   0.0004	
 -22.5000	 -85.0000	   2.5000	  -0.4891	  -1.8478	   0.0543	   0.0004	   0.0023	   0.0090	   0.0001	   0.0004	   0.0028	   0.0046	   0.0001	  -0.0000	   0.0442	   0.1937	  -0.5554	   2.3118	   7.3175	   0.0015	
 -20.0000	 -85.0000	   2.5000	  -0.4348	  -1.8478	   0.0543	  -0.0047	   0.0056	   0.0137	  -0.0008	   0.0009	   0.0071	   0.0108	   0.0003	  -0.0000	   0.0527	   0.1999	  -0.5878	   2.5063	   6.2486	   0.0023	
 -17.5000	 -85.0000	   2.5000	  -0.3804	  -1.8478	   0.0543	   0.0125	  -0.0251	   0.0341	   0.0021	  -0.0042	   0.0106	   0.0150	   0.0005	  -0.0000	   0.0543	   0.0110	  -0.5368	   2.2335	   4.1964	   0.0057	
 -15.0000	 -85.0000	   2.5000	  -0.3261	  -1.8478	   0.0543	   0.0578	  -0.0465	   0.0768	   0.0096	  -0.0077	   0.0125	   0.0170	   0.0007	  -0.0001	   0.0907	  -0.2311	  -0.5276	   2.0755	   3.4665	   0.0128	
 -12.5000	 -85.0000	   2.5000	  -0.2717	  -1.8478	   0.0543	   0.1140	  -0.0488	   0.1252	   0.0190	  -0.0081	   0.0149	   0.0173	   0.0008	  -0.0002	   0.1352	  -0.3116	  -0.4971	   1.8380	   3.3766	   0.0209	
 -10.0000	 -85.0000	   2.5000	  -0.2174	  -1.8478	   0.0543	   0.1681	  -0.0387	   0.1731	   0.0280	  -0.0065	   0.0174	   0.0162	   0.0009	  -0.0002	   0.1429	  -0.2665	  -0.3803	   1.8079	   2.9013	   0.0289	
  -7.5000	 -85.0000	   2.5000	  -0.1630	  -1.8478	   0.0543	   0.2109	  -0.0228	   0.2126	   0.0352	  -0.0038	   0.0198	   0.0148	   0.0010	  -0.0002	   0.1345	  -0.2622	  -0.2510	   1.9961	   2.4600	   0.0354	
  -5.0000	 -85.0000	   2.5000	  -0.1087	  -1.8478	   0.0543	   0.2443	  -0.0089	   0.2448	   0.0407	  -0.0015	   0.0218	   0.0138	   0.0010	  -0.0001	   0.1107	  -0.2909	  -0.1623	   2.1772	   2.3423	   0.0408	
  -2.5000	 -85.0000	   2.5000	  -0.0543	  -1.8478	   0.0543	   0.2668	   0.0018	   0.2671	   0.0445	   0.0003	   0.0233	   0.0127	   0.0011	  -0.0001	   0.0829	  -0.3164	  -0.0834	   2.2771	   2.2928	   0.0445	
   0.0000	 -85.0000	   2.5000	   0.0000	  -1.8478	   0.0543	   0.2772	   0.0112	   0.2778	   0.0462	   0.0019	   0.0246	   0.0119	   0.0012	  -0.0001	   0.0604	  -0.3338	  -0.0586	   2.4300	   2.4473	   0.0463	
   2.5000	 -85.0000	   2.5000	   0.0543	  -1.8478	   0.0543	   0.2769	   0.0203	   0.2780	   0.0462	   0.0034	   0.0255	   0.0112	   0.0012	  -0.0000	   0.0306	  -0.3077	  -0.0136	   2.3331	   2.5295	   0.0463	
   5.0000	 -85.0000	   2.5000	   0.1087	  -1.8478	   0.0543	   0.2673	   0.0278	   0.2690	   0.0446	   0.0046	   0.0260	   0.0105	   0.0012	   0.0000	  -0.0052	  -0.2572	   0.0346	   2.1247	   2.8168	   0.0448	
   7.5000	 -85.0000	   2.5000	   0.1630	  -1.8478	   0.0543	   0.2490	   0.0353	   0.2518	   0.0415	   0.0059	   0.0260	   0.0099	   0.0012	   0.0000	  -0.0445	  -0.2114	   0.1687	   1.8986	   2.6048	   0.0420	
  10.0000	 -85.0000	   2.5000	   0.2174	  -1.8478	   0.0543	   0.2222	   0.0423	   0.2264	   0.0370	   0.0070	   0.0253	   0.0096	   0.0012	   0.0001	  -0.0886	  -0.2064	   0.2673	   1.7733	   2.6432	   0.0377	
  12.5000	 -85.0000	   2.5000	   0.2717	  -1.8478	   0.0543	   0.1856	   0.0477	   0.1920	   0.0309	   0.0079	   0.0244	   0.0095	   0.0011	   0.0001	  -0.1270	  -0.2633	   0.3758	   1.8273	   2.9249	   0.0320	
  15.0000	 -85.0000	   2.5000	   0.3261	  -1.8478	   0.0543	   0.1443	   0.0495	   0.1530	   0.0241	   0.0083	   0.0228	   0.0096	   0.0010	   0.0001	  -0.1551	  -0.3214	   0.4901	   1.9666	   3.2864	   0.0255	
  17.5000	 -85.0000	   2.5000	   0.3804	  -1.8478	   0.0543	   0.1013	   0.0475	   0.1126	   0.0169	   0.0079	   0.0202	   0.0094	   0.0008	   0.0001	  -0.1673	  -0.4116	   0.4311	   2.2256	   2.7898	   0.0188	
  20.0000	 -85.0000	   2.5000	   0.4348	  -1.8478	   0.0543	   0.0585	   0.0288	   0.0656	   0.0097	   0.0048	   0.0155	   0.0082	   0.0005	   0.0001	  -0.1543	  -0.5294	   0.2615	   2.4213	   2.6233	   0.0109	
  22.5000	 -85.0000	   2.5000	   0.4891	  -1.8478	   0.0543	   0.0329	   0.0092	   0.0345	   0.0055	   0.0015	   0.0118	   0.0062	   0.0003	   0.0001	  -0.2248	  -0.9610	   0.5578	   4.1667	   3.6422	   0.0058	
  25.0000	 -85.0000	   2.5000	   0.5435	  -1.8478	   0.0543	   0.0064	   0.0016	   0.0068	   0.0011	   0.0003	   0.0016	   0.0008	   0.0000	   0.0000	  -0.0259	  -0.1121	   0.0728	   0.5037	   0.4578	   0.0011	
  27.5000	 -85.0000	   2.5000	   0.5978	  -1.8478	   0.0543	   0.0038	   0.0009	   0.0041	   0.0006	   0.0002	   0.0007	   0.0004	   0.0000	   0.0000	  -0.0070	  -0.0280	   0.0166	   0.1353	   0.1402	   0.0007	
  30.0000	 -85.0000	   2.5000	   0.6522	  -1.8478	   0.0543	   0.0026	   0.0005	   0.0028	   0.0004	   0.0001	   0.0004	   0.0002	   0.0000	   0.0000	  -0.0030	  -0.0126	   0.0076	   0.0657	   0.0750	   0.0005	
  32.5000	 -85.0000	   2.5000	   0.7065	  -1.8478	   0.0543	   0.0021	   0.0004	   0.0022	   0.0003	   0.0001	   0.0003	   0.0002	   0.0000	   0.0000	  -0.0025	  -0.0105	   0.0060	   0.0544	   0.0604	   0.0004	
  35.0000	 -85.0000	   2.5000	   0.7609	  -1.8478	   0.0543	   0.0016	   0.0003	   0.0018	   0.0003	   0.0000	   0.0002	   0.0001	   0.0000	   0.0000	  -0.0015	  -0.0065	   0.0036	   0.0356	   0.0420	   0.0003	
  37.5000	 -85.0000	   2.5000	   0.8152	  -1.8478	   0.0543	   0.0013	   0.0002	   0.0015	   0.0002	   0.0000	   0.0002	   0.0001	   0.0000	   0.0000	  -0.0011	  -0.0051	   0.0026	   0.0284	   0.0338	   0.0002	
  40.0000	 -85.0000	   2.5000	   0.8696	  -1.8478	   0.0543	   0.0011	   0.0002	   0.0013	   0.0002	   0.0000	   0.0002	   0.0001	   0.0000	   0.0000	  -0.0008	  -0.0039	   0.0020	   0.0227	   0.0276	   0.0002	
  42.5000	 -85.0000	   2.5000	   0.9239	  -1.8478	   0.0543	   0.0010	   0.0002	   0.0011	   0.0002	   0.0000	   0.0001	   0.0001	   0.0000	   0.0000	  -0.0006	  -0.0032	   0.0015	   0.0189	   0.0233	   0.0002	
  45.0000	 -85.0000	   2.5000	   0.9783	  -1.8478	   0.0543	   0.0008	   0.0001	   0.0010	   0.0001	   0.0000	   0.0001	   0.0001	   0.0000	   0.0000	  -0.0005	  -0.0027	   0.0012	   0.0161	   0.0201	   0.0002	
  47.5000	 -85.0000	   2.5000	   1.0326	  -1.8478	   0.0543	   0.0007	   0.0001	   0.0009	   0.0001	   0.0000	   0.0001	   0.0001	   0.0000	   0.0000	  -0.0004	  -0.0023	   0.0010	   0.0139	   0.0175	   0.0001	
  50.0000	 -85.0000	   2.5000	   1.0870	  -1.8478	   0.0543	   0.0007	   0.0001	   0.0008	   0.0001	   0.0000	   0.0001	   0.0001	   0.0000	   0.0000	  -0.0003	  -0.0019	   0.0008	   0.0121	   0.0154	   0.0001	
  52.5000	 -85.0000	   2.5000	   1.1413	  -1.8478	   0.0543	   0.0006	   0.0001	   0.0007	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0003	  -0.0017	   0.0006	   0.0106	   0.0136	   0.0001	
  55.0000	 -85.0000	   2.5000	   1.1957	  -1.8478	   0.0543	   0.0005	   0.0001	   0.0006	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0002	  -0.0015	   0.0005	   0.0095	   0.0123	   0.0001	
  57.5000	 -85.0000	   2.5000	   1.2500	  -1.8478	   0.0543	   0.0005	   0.0001	   0.0006	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0002	  -0.0013	   0.0004	   0.0086	   0.0112	   0.0001	
  60.0000	 -85.0000	   2.5000	   1.3043	  -1.8478	   0.0543	   0.0004	   0.0001	   0.0005	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0002	  -0.0012	   0.0004	   0.0079	   0.0103	   0.0001	
  62.5000	 -85.0000	   2.5000	   1.3587	  -1.8478	   0.0543	   0.0004	   0.0000	   0.0005	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0002	  -0.0011	   0.0003	   0.0073	   0.0095	   0.0001	
  65.0000	 -85.0000	   2.5000	   1.4130	  -1.8478	   0.0543	   0.0004	   0.0000	   0.0005	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0010	   0.0003	   0.0068	   0.0089	   0.0001	
  67.5000	 -85.0000	   2.5000	   1.4674	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0005	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0009	   0.0002	   0.0064	   0.0084	   0.0001	
  70.0000	 -85.0000	   2.5000	   1.5217	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0004	   0.0001	   0.0000	   0.0001	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0008	   0.0002	   0.0060	   0.0079	   0.0001	
  72.5000	 -85.0000	   2.5000	   1.5761	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0004	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0008	   0.0002	   0.0057	   0.0075	   0.0001	
  75.0000	 -85.0000	   2.5000	   1.6304	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0004	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0007	   0.0002	   0.0055	   0.0072	   0.0001	
  77.5000	 -85.0000	   2.5000	   1.6848	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0004	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0007	   0.0001	   0.0053	   0.0070	   0.0001	
  80.0000	 -85.0000	   2.5000	   1.7391	  -1.8478	   0.0543	   0.0003	   0.0000	   0.0004	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  -0.0001	  -0.0007	   0.0001	   0.0053	   0.0069	   0.0001	
 -80.0000	 -85.0000	   5.0000	  -1.7391	  -1.8478	   0.1087	  -0.0000	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0001	  -0.0011	  -0.0018	  -0.0000	
 -77.5000	 -85.0000	   5.0000	  -1.6848	  -1.8478	   0.1087	  -0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0001	  -0.0011	  -0.0017	  -0.0000	
 -75.0000	 -85.0000	   5.0000	  -1.6304	  -1.8478	   0.1087	  -0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0001	  -0.0011	  -0.0018	  -0.0000	
 -72.5000	 -85.0000	   5.0000	  -1.5761	  -1.8478	   0.1087	  -0.0001	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0001	   0.0001	  -0.0011	  -0.0018	  -0.0000	
 -70.0000	 -85.0000	   5.0000	  -1.5217	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0001	  -0.0011	  -0.0019	  -0.0000	
 -67.5000	 -85.0000	   5.0000	  -1.4674	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0001	  -0.0012	  -0.0020	  -0.0000	
 -65.0000	 -85.0000	   5.0000	  -1.4130	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0001	  -0.0013	  -0.0022	  -0.0000	
 -62.5000	 -85.0000	   5.0000	  -1.3587	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0001	  -0.0014	  -0.0024	  -0.0000	
 -60.0000	 -85.0000	   5.0000	  -1.3043	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0001	  -0.0015	  -0.0027	  -0.0000	
 -57.5000	 -85.0000	   5.0000	  -1.2500	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0002	  -0.0017	  -0.0029	  -0.0000	
 -55.0000	 -85.0000	   5.0000	  -1.1957	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0002	  -0.0018	  -0.0032	  -0.0000	
 -52.5000	 -85.0000	   5.0000	  -1.1413	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0001	   0.0002	  -0.0020	  -0.0035	  -0.0000	
 -50.0000	 -85.0000	   5.0000	  -1.0870	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0002	   0.0002	  -0.0022	  -0.0039	  -0.0000	
 -47.5000	 -85.0000	   5.0000	  -1.0326	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0001	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	   0.0002	   0.0003	  -0.0024	  -0.0044	  -0.0000	
 -45.0000	 -85.0000	   5.0000	  -0.9783	  -1.8478	   0.1087	  -0.0001	   0.0000	  -0.0002	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	   0.0002	   0.0004	  -0.0028	  -0.0052	  -0.0000	
 -42.5000	 -85.0000	   5.0000	  -0.9239	  -1.8478	   0.1087	  -0.0002	   0.0000	  -0.0002	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	   0.0002	   0.0005	  -0.0034	  -0.0064	  -0.0000	
 -40.0000	 -85.0000	   5.0000	  -0.8696	  -1.8478	   0.1087	  -0.0002	   0.0000	  -0.0002	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	   0.0002	   0.0006	  -0.0041	  -0.0079	  -0.0000	
 -37.5000	 -85.0000	   5.0000	  -0.8152	  -1.8478	   0.1087	  -0.0002	   0.0000	  -0.0002	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	   0.0002	   0.0008	  -0.0050	  -0.0100	  -0.0000	
 -35.0000	 -85.0000	   5.0000	  -0.7609	  -1.8478	   0.1087	  -0.0002	   0.0000	  -0.0003	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0001	   0.0002	   0.0011	  -0.0067	  -0.0139	  -0.0000	
 -32.5000	 -85.0000	   5.0000	  -0.7065	  -1.8478	   0.1087	  -0.0003	   0.0000	  -0.0003	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0002	   0.0002	   0.0009	  -0.0048	  -0.0104	  -0.0001	
 -30.0000	 -85.0000	   5.0000	  -0.6522	  -1.8478	   0.1087	  -0.0003	  -0.0001	  -0.0005	  -0.0001	  -0.0000	  -0.0001	  -0.0001	  -0.0000	   0.0000	  -0.0005	  -0.0003	   0.0057	  -0.0329	  -0.0727	  -0.0001	
 -27.5000	 -85.0000	   5.0000	  -0.5978	  -1.8478	   0.1087	  -0.0003	   0.0007	   0.0002	  -0.0000	   0.0001	   0.0001	   0.0002	   0.0000	   0.0000	   0.0006	   0.0025	  -0.0149	   0.0973	   0.2077	   0.0000	
 -25.0000	 -85.0000	   5.0000	  -0.5435	  -1.8478	   0.1087	  -0.0009	  -0.0030	  -0.0040	  -0.0001	  -0.0005	  -0.0008	  -0.0017	  -0.0000	   0.0000	  -0.0066	  -0.0211	   0.1042	  -0.6302	  -1.4109	  -0.0007	
 -22.5000	 -85.0000	   5.0000	  -0.4891	  -1.8478	   0.1087	  -0.0006	   0.0214	   0.0217	  -0.0001	   0.0036	   0.0056	   0.0124	   0.0002	  -0.0000	   0.0630	   0.2175	  -0.8057	   5.0573	  10.9775	   0.0036	
 -20.0000	 -85.0000	   5.0000	  -0.4348	  -1.8478	   0.1087	   0.0005	   0.0202	   0.0211	   0.0001	   0.0034	   0.0169	   0.0296	   0.0008	  -0.0000	   0.1001	   0.2116	  -1.1219	   5.6256	  11.2268	   0.0035	
 -17.5000	 -85.0000	   5.0000	  -0.3804	  -1.8478	   0.1087	   0.0454	  -0.0901	   0.1022	   0.0076	  -0.0150	   0.0247	   0.0405	   0.0016	  -0.0001	   0.1299	  -0.1399	  -1.0049	   4.6860	   7.7416	   0.0170	
 -15.0000	 -85.0000	   5.0000	  -0.3261	  -1.8478	   0.1087	   0.1494	  -0.1608	   0.2192	   0.0249	  -0.0268	   0.0291	   0.0457	   0.0021	  -0.0003	   0.2398	  -0.6030	  -0.9588	   4.4169	   6.4168	   0.0365	
 -12.5000	 -85.0000	   5.0000	  -0.2717	  -1.8478	   0.1087	   0.2761	  -0.1673	   0.3233	   0.0460	  -0.0279	   0.0345	   0.0462	   0.0023	  -0.0005	   0.3664	  -0.6877	  -0.9488	   4.0795	   6.3646	   0.0539	
 -10.0000	 -85.0000	   5.0000	  -0.2174	  -1.8478	   0.1087	   0.3934	  -0.1357	   0.4166	   0.0656	  -0.0226	   0.0400	   0.0434	   0.0024	  -0.0006	   0.3949	  -0.5862	  -0.7056	   4.0202	   5.3551	   0.0694	
  -7.5000	 -85.0000	   5.0000	  -0.1630	  -1.8478	   0.1087	   0.4848	  -0.0905	   0.4935	   0.0808	  -0.0151	   0.0448	   0.0398	   0.0025	  -0.0006	   0.3664	  -0.5826	  -0.4489	   4.3286	   4.6264	   0.0822	
  -5.0000	 -85.0000	   5.0000	  -0.1087	  -1.8478	   0.1087	   0.5563	  -0.0479	   0.5585	   0.0927	  -0.0080	   0.0482	   0.0372	   0.0026	  -0.0005	   0.2975	  -0.6245	  -0.2948	   4.6350	   4.4237	   0.0931	
  -2.5000	 -85.0000	   5.0000	  -0.0543	  -1.8478	   0.1087	   0.6067	  -0.0113	   0.6068	   0.1011	  -0.0019	   0.0510	   0.0346	   0.0027	  -0.0003	   0.2232	  -0.6662	  -0.1431	   4.9177	   4.4383	   0.1011	
   0.0000	 -85.0000	   5.0000	   0.0000	  -1.8478	   0.1087	   0.6320	   0.0203	   0.6322	   0.1053	   0.0034	   0.0537	   0.0330	   0.0028	  -0.0003	   0.1635	  -0.6503	  -0.0973	   5.0533	   4.7622	   0.1054	
   2.5000	 -85.0000	   5.0000	   0.0543	  -1.8478	   0.1087	   0.6355	   0.0492	   0.6373	   0.1059	   0.0082	   0.0557	   0.0314	   0.0029	  -0.0001	   0.0964	  -0.5381	  -0.0184	   4.8167	   4.9684	   0.1062	
